aid,gid,atype,created_by,aval,cval_id,alocn,aref,adate,modified_by,created_date,modified_date
185603,27145,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185604,27146,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185605,27147,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185606,27148,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185607,27149,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185608,27150,26358,103,soybean,NULL,25662,1,19320226,NULL,2022-03-27 02:14:56,NULL
185609,27151,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185610,27152,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185611,27153,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185612,27154,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185613,27155,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185614,27156,26358,103,soybean,NULL,25662,1,20090318,NULL,2022-03-27 02:14:56,NULL
185615,27157,26358,103,soybean,NULL,25662,1,19360519,NULL,2022-03-27 02:14:56,NULL
185616,27158,26358,103,soybean,NULL,25662,1,20100329,NULL,2022-03-27 02:14:56,NULL
185617,27159,26358,103,soybean,NULL,25662,1,19370512,NULL,2022-03-27 02:14:56,NULL
185618,27160,26358,103,soybean,NULL,25662,1,20100420,NULL,2022-03-27 02:14:56,NULL
185619,27161,26358,103,soybean,NULL,25662,1,20101025,NULL,2022-03-27 02:14:56,NULL
185620,27162,26358,103,soybean,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
185621,27163,26358,103,soybean,NULL,25662,1,19431118,NULL,2022-03-27 02:14:56,NULL
185622,27164,26358,103,soybean,NULL,25662,1,19320226,NULL,2022-03-27 02:14:56,NULL
185623,27165,26358,103,soybean,NULL,25662,1,19320226,NULL,2022-03-27 02:14:56,NULL
185624,27166,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185625,27167,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185626,27168,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185627,27169,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185628,27170,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185629,27171,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185630,27172,26358,103,soybean,NULL,25662,1,19370512,NULL,2022-03-27 02:14:56,NULL
185631,27173,26358,103,soybean,NULL,25662,1,19370512,NULL,2022-03-27 02:14:56,NULL
185632,27174,26358,103,soybean,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
185633,27175,26358,103,soybean,NULL,25662,1,20110228,NULL,2022-03-27 02:14:56,NULL
185634,27176,26358,103,soybean,NULL,25662,1,19421112,NULL,2022-03-27 02:14:56,NULL
185635,27177,26358,103,soybean,NULL,25662,1,19431116,NULL,2022-03-27 02:14:56,NULL
185636,27178,26358,103,soybean,NULL,25662,1,19440420,NULL,2022-03-27 02:14:56,NULL
185637,27179,26358,103,soybean,NULL,25662,1,19441201,NULL,2022-03-27 02:14:56,NULL
185638,27180,26358,103,soybean,NULL,25662,1,19450129,NULL,2022-03-27 02:14:56,NULL
185639,27181,26358,103,soybean,NULL,25662,1,19450319,NULL,2022-03-27 02:14:56,NULL
185640,27182,26358,103,soybean,NULL,25662,1,19450623,NULL,2022-03-27 02:14:56,NULL
185641,27183,26358,103,soybean,NULL,25662,1,19450625,NULL,2022-03-27 02:14:56,NULL
185642,27184,26358,103,soybean,NULL,25662,1,19451008,NULL,2022-03-27 02:14:56,NULL
185643,27185,26358,103,soybean,NULL,25662,1,19460114,NULL,2022-03-27 02:14:56,NULL
185644,27186,26358,103,soybean,NULL,25662,1,20120608,NULL,2022-03-27 02:14:56,NULL
185645,27187,26358,103,soybean,NULL,25662,1,20120626,NULL,2022-03-27 02:14:56,NULL
185646,27188,26358,103,soybean,NULL,25662,1,20120626,NULL,2022-03-27 02:14:56,NULL
185647,27189,26358,103,soybean,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
185648,27190,26358,103,soybean,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
185649,27191,26358,103,soybean,NULL,25662,1,20130905,NULL,2022-03-27 02:14:56,NULL
185650,27192,26358,103,soybean,NULL,25662,1,20131213,NULL,2022-03-27 02:14:56,NULL
185651,27193,26358,103,soybean,NULL,25662,1,20140320,NULL,2022-03-27 02:14:56,NULL
185652,27194,26358,103,soybean,NULL,25662,1,20140320,NULL,2022-03-27 02:14:56,NULL
185653,27195,26358,103,soybean,NULL,25662,1,19320100,NULL,2022-03-27 02:14:56,NULL
185654,27196,26358,103,soybean,NULL,25662,1,19620711,NULL,2022-03-27 02:14:56,NULL
185655,27197,26358,103,soybean,NULL,25662,1,19640507,NULL,2022-03-27 02:14:56,NULL
185656,27198,26358,103,soybean,NULL,25662,1,19690317,NULL,2022-03-27 02:14:56,NULL
185657,27199,26358,103,soybean,NULL,25662,1,19710414,NULL,2022-03-27 02:14:56,NULL
185658,27200,26358,103,soybean,NULL,25662,1,19750000,NULL,2022-03-27 02:14:56,NULL
185659,27201,26358,103,soybean,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
185660,27202,26358,103,soybean,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
185661,27203,26358,103,soybean,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
185662,27204,26358,103,soybean,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
185663,27205,26358,103,soybean,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
185664,27206,26358,103,soybean,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
185665,27207,26358,103,soybean,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
185666,27208,26358,103,soybean,NULL,25662,1,20031106,NULL,2022-03-27 02:14:56,NULL
185667,27209,26358,103,soybean,NULL,25662,1,19211116,NULL,2022-03-27 02:14:56,NULL
185668,27210,26358,103,soybean,NULL,25662,1,19220228,NULL,2022-03-27 02:14:56,NULL
185669,27211,26358,103,soybean,NULL,25662,1,19220228,NULL,2022-03-27 02:14:56,NULL
185670,27212,26358,103,soybean,NULL,25662,1,19220228,NULL,2022-03-27 02:14:56,NULL
185671,27213,26358,103,soybean,NULL,25662,1,19230627,NULL,2022-03-27 02:14:56,NULL
185672,27214,26358,103,soybean,NULL,25662,1,19240609,NULL,2022-03-27 02:14:56,NULL
185673,27215,26358,103,soybean,NULL,25662,1,19240702,NULL,2022-03-27 02:14:56,NULL
185674,27216,26358,103,soybean,NULL,25662,1,19241100,NULL,2022-03-27 02:14:56,NULL
185675,27217,26358,103,soybean,NULL,25662,1,20040928,NULL,2022-03-27 02:14:56,NULL
185676,27218,26358,103,soybean,NULL,25662,1,20050323,NULL,2022-03-27 02:14:56,NULL
185677,27219,26358,103,soybean,NULL,25662,1,19620202,NULL,2022-03-27 02:14:56,NULL
185678,27220,26358,103,soybean,NULL,25662,1,19620202,NULL,2022-03-27 02:14:56,NULL
185679,27221,26358,103,soybean,NULL,25662,1,20060927,NULL,2022-03-27 02:14:56,NULL
185680,27222,26358,103,soybean,NULL,25662,1,19251111,NULL,2022-03-27 02:14:56,NULL
185681,27223,26358,103,soybean,NULL,25662,1,19260300,NULL,2022-03-27 02:14:56,NULL
185682,27224,26358,103,soybean,NULL,25662,1,20070301,NULL,2022-03-27 02:14:56,NULL
185683,27225,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
185684,27226,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
185685,27227,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
185686,27228,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
185687,27229,26358,103,soybean,NULL,25662,1,19261100,NULL,2022-03-27 02:14:56,NULL
185688,27230,26358,103,soybean,NULL,25662,1,19261200,NULL,2022-03-27 02:14:56,NULL
185689,27231,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185690,27232,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185691,27233,26358,103,soybean,NULL,25662,1,20070404,NULL,2022-03-27 02:14:56,NULL
185692,27234,26358,103,soybean,NULL,25662,1,20070404,NULL,2022-03-27 02:14:56,NULL
185693,27235,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185694,27236,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185695,27237,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185696,27238,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185697,27239,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185698,27240,26358,103,soybean,NULL,25662,1,19170423,NULL,2022-03-27 02:14:56,NULL
185699,27241,26358,103,soybean,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
185700,27242,26358,103,soybean,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
185701,27243,26358,103,soybean,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
185702,27244,26358,103,soybean,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
185703,27245,26358,103,soybean,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
185704,27246,26358,103,soybean,NULL,25662,1,19290527,NULL,2022-03-27 02:14:56,NULL
185705,27247,26358,103,soybean,NULL,25662,1,19291209,NULL,2022-03-27 02:14:56,NULL
185706,27248,26358,103,soybean,NULL,25662,1,19291223,NULL,2022-03-27 02:14:56,NULL
185707,27249,26358,103,soybean,NULL,25662,1,19291223,NULL,2022-03-27 02:14:56,NULL
185708,27250,26358,103,soybean,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
185709,27251,26358,103,soybean,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
185710,27252,26358,103,soybean,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
185711,27253,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185712,27254,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185713,27255,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185714,27256,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185715,27257,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185716,27258,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185717,27259,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185718,27260,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185719,27261,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185720,27262,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185721,27263,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185722,27264,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185723,27265,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185724,27266,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185725,27267,26358,103,soybean,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
185726,27268,26358,103,soybean,NULL,25662,1,19300220,NULL,2022-03-27 02:14:56,NULL
185727,27269,26358,103,soybean,NULL,25662,1,19300226,NULL,2022-03-27 02:14:56,NULL
185728,27270,26358,103,soybean,NULL,25662,1,19300226,NULL,2022-03-27 02:14:56,NULL
185729,27271,26358,103,soybean,NULL,25662,1,20080212,NULL,2022-03-27 02:14:56,NULL
185730,27272,26358,103,soybean,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
185731,27273,26358,103,soybean,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
185732,27274,26358,103,soybean,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
185733,27275,26358,103,soybean,NULL,25662,1,19300526,NULL,2022-03-27 02:14:56,NULL
185734,27276,26358,103,soybean,NULL,25662,1,19300701,NULL,2022-03-27 02:14:56,NULL
185735,27277,26358,103,soybean,NULL,25662,1,19300701,NULL,2022-03-27 02:14:56,NULL
185736,27278,26358,103,soybean,NULL,25662,1,19300701,NULL,2022-03-27 02:14:56,NULL
185737,27279,26358,103,soybean,NULL,25662,1,19300731,NULL,2022-03-27 02:14:56,NULL
185738,27280,26358,103,soybean,NULL,25662,1,19300807,NULL,2022-03-27 02:14:56,NULL
185739,27281,26358,103,soybean,NULL,25662,1,19310114,NULL,2022-03-27 02:14:56,NULL
185740,27282,26358,103,soybean,NULL,25662,1,20080519,NULL,2022-03-27 02:14:56,NULL
185741,27283,26358,103,soybean,NULL,25662,1,19310410,NULL,2022-03-27 02:14:56,NULL
185742,27284,26358,103,soybean,NULL,25662,1,19310420,NULL,2022-03-27 02:14:56,NULL
185743,27285,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185744,27286,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185745,27287,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185746,27288,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185747,27289,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185748,27290,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185749,27291,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185750,27292,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185751,27293,26358,103,soybean,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
185752,27294,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185753,27295,26358,103,soybean,NULL,25662,1,19320226,NULL,2022-03-27 02:14:56,NULL
185754,27296,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185755,27297,26358,103,soybean,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
185756,27298,26358,103,soybean,NULL,25662,1,20090424,NULL,2022-03-27 02:14:56,NULL
185757,27299,26358,103,soybean,NULL,25662,1,19430705,NULL,2022-03-27 02:14:56,NULL
185758,27300,26358,103,soybean,NULL,25662,1,20090707,NULL,2022-03-27 02:14:56,NULL
185759,27301,26358,103,soybean,NULL,25662,1,19360924,NULL,2022-03-27 02:14:56,NULL
185760,27302,26358,103,soybean,NULL,25662,1,20100330,NULL,2022-03-27 02:14:56,NULL
185761,27303,26358,103,soybean,NULL,25662,1,19370323,NULL,2022-03-27 02:14:56,NULL
185762,27304,26358,103,soybean,NULL,25662,1,20101025,NULL,2022-03-27 02:14:56,NULL
185763,27305,26358,103,soybean,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
185764,27306,26358,103,soybean,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
185765,27307,26358,103,soybean,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
185766,27308,26358,103,soybean,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
185767,27309,26358,103,soybean,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
185768,27310,26358,103,soybean,NULL,25662,1,19430729,NULL,2022-03-27 02:14:56,NULL
185769,27311,26358,103,soybean,NULL,25662,1,19431118,NULL,2022-03-27 02:14:56,NULL
185770,27312,26358,103,soybean,NULL,25662,1,19431118,NULL,2022-03-27 02:14:56,NULL
185771,27313,26358,103,soybean,NULL,25662,1,19431207,NULL,2022-03-27 02:14:56,NULL
185772,27314,26358,103,soybean,NULL,25662,1,19440808,NULL,2022-03-27 02:14:56,NULL
185773,27315,26358,103,soybean,NULL,25662,1,19441028,NULL,2022-03-27 02:14:56,NULL
185774,27316,26358,103,soybean,NULL,25662,1,19441028,NULL,2022-03-27 02:14:56,NULL
185775,27317,26358,103,soybean,NULL,25662,1,19450418,NULL,2022-03-27 02:14:56,NULL
185776,27318,26358,103,soybean,NULL,25662,1,19450625,NULL,2022-03-27 02:14:56,NULL
185777,27319,26358,103,soybean,NULL,25662,1,19460416,NULL,2022-03-27 02:14:56,NULL
185778,27320,26358,103,soybean,NULL,25662,1,19460407,NULL,2022-03-27 02:14:56,NULL
185779,27321,26358,103,soybean,NULL,25662,1,20111109,NULL,2022-03-27 02:14:56,NULL
185780,27322,26358,103,soybean,NULL,25662,1,20111208,NULL,2022-03-27 02:14:56,NULL
185781,27323,26358,103,soybean,NULL,25662,1,20120608,NULL,2022-03-27 02:14:56,NULL
185782,27324,26358,103,soybean,NULL,25662,1,20120608,NULL,2022-03-27 02:14:56,NULL
185783,27325,26358,103,soybean,NULL,25662,1,20121210,NULL,2022-03-27 02:14:56,NULL
185784,27326,26358,103,soybean,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
185785,27327,26358,103,soybean,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
185786,27328,26358,103,soybean,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
185787,27329,26358,103,soybean,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
185788,27330,26358,103,soybean,NULL,25662,1,20130905,NULL,2022-03-27 02:14:56,NULL
185789,27331,26358,103,soybean,NULL,25662,1,19020224,NULL,2022-03-27 02:14:56,NULL
185790,27332,26358,103,soybean,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
185791,27333,26358,103,soybean,NULL,25662,1,19811100,NULL,2022-03-27 02:14:56,NULL
185792,27334,26358,103,soybean,NULL,25662,1,19920504,NULL,2022-03-27 02:14:56,NULL
185793,27335,26358,103,soybean,NULL,25662,1,19930401,NULL,2022-03-27 02:14:56,NULL
185794,27336,26358,103,soybean,NULL,25662,1,19930401,NULL,2022-03-27 02:14:56,NULL
185795,27337,26358,103,soybean,NULL,25662,1,19930401,NULL,2022-03-27 02:14:56,NULL
185796,27338,26358,103,soybean,NULL,25662,1,19930629,NULL,2022-03-27 02:14:56,NULL
185797,27339,26358,103,soybean,NULL,25662,1,19931214,NULL,2022-03-27 02:14:56,NULL
185798,27340,26358,103,soybean,NULL,25662,1,19900511,NULL,2022-03-27 02:14:56,NULL
185799,27341,26358,103,soybean,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
185800,27342,26358,103,soybean,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
185801,27343,26358,103,soybean,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
185802,27344,26358,103,soybean,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
185803,27345,26358,103,soybean,NULL,25662,1,19360305,NULL,2022-03-27 02:14:56,NULL
185804,27346,26358,103,soybean,NULL,25662,1,19950609,NULL,2022-03-27 02:14:56,NULL
185805,27347,26358,103,soybean,NULL,25662,1,19930401,NULL,2022-03-27 02:14:56,NULL
185806,27348,26358,103,soybean,NULL,25662,1,19760401,NULL,2022-03-27 02:14:56,NULL
185807,27349,26358,103,soybean,NULL,25662,1,19960501,NULL,2022-03-27 02:14:56,NULL
185808,27350,26358,103,soybean,NULL,25662,1,19960510,NULL,2022-03-27 02:14:56,NULL
185809,27351,26358,103,soybean,NULL,25662,1,19960510,NULL,2022-03-27 02:14:56,NULL
185810,27352,26358,103,soybean,NULL,25662,1,19970521,NULL,2022-03-27 02:14:56,NULL
185811,27353,26358,103,soybean,NULL,25662,1,19970521,NULL,2022-03-27 02:14:56,NULL
185812,27354,26358,103,soybean,NULL,25662,1,19960501,NULL,2022-03-27 02:14:56,NULL
185813,27355,26358,103,soybean,NULL,25662,1,19980129,NULL,2022-03-27 02:14:56,NULL
185814,27356,26358,103,soybean,NULL,25662,1,19970610,NULL,2022-03-27 02:14:56,NULL
185815,27357,26358,103,soybean,NULL,25662,1,19980504,NULL,2022-03-27 02:14:56,NULL
185816,27358,26358,103,soybean,NULL,25662,1,19980504,NULL,2022-03-27 02:14:56,NULL
185817,27359,26358,103,soybean,NULL,25662,1,19070621,NULL,2022-03-27 02:14:56,NULL
185818,27360,26358,103,soybean,NULL,25662,1,19990715,NULL,2022-03-27 02:14:56,NULL
185819,27361,26358,103,soybean,NULL,25662,1,19080316,NULL,2022-03-27 02:14:56,NULL
185820,27362,26358,103,soybean,NULL,25662,1,19080706,NULL,2022-03-27 02:14:56,NULL
185821,27363,26358,103,soybean,NULL,25662,1,19991117,NULL,2022-03-27 02:14:56,NULL
185822,27364,26358,103,soybean,NULL,25662,1,19140217,NULL,2022-03-27 02:14:56,NULL
185823,27365,26358,103,soybean,NULL,25662,1,19140217,NULL,2022-03-27 02:14:56,NULL
185824,27366,26358,103,soybean,NULL,25662,1,19140217,NULL,2022-03-27 02:14:56,NULL
185825,27367,26358,103,soybean,NULL,25662,1,19140217,NULL,2022-03-27 02:14:56,NULL
185826,27368,26358,103,soybean,NULL,25662,1,19140217,NULL,2022-03-27 02:14:56,NULL
185827,27369,26358,103,soybean,NULL,25662,1,19150308,NULL,2022-03-27 02:14:56,NULL
185828,27370,26358,103,soybean,NULL,25662,1,20001005,NULL,2022-03-27 02:14:56,NULL
185829,27371,26358,103,soybean,NULL,25662,1,20010129,NULL,2022-03-27 02:14:56,NULL
185830,27372,26358,103,soybean,NULL,25662,1,19171006,NULL,2022-03-27 02:14:56,NULL
185831,27373,26358,103,soybean,NULL,25662,1,20010607,NULL,2022-03-27 02:14:56,NULL
185832,27374,26358,103,soybean,NULL,25662,1,20020502,NULL,2022-03-27 02:14:56,NULL
185833,27375,26358,103,soybean,NULL,25662,1,20030401,NULL,2022-03-27 02:14:56,NULL
185834,27376,26358,103,soybean,NULL,25662,1,19111130,NULL,2022-03-27 02:14:56,NULL
185835,27377,26358,103,soybean,NULL,25662,1,19220228,NULL,2022-03-27 02:14:56,NULL
185836,27378,26358,103,soybean,NULL,25662,1,19230627,NULL,2022-03-27 02:14:56,NULL
185837,27379,26358,103,soybean,NULL,25662,1,20020409,NULL,2022-03-27 02:14:56,NULL
185838,27380,26358,103,soybean,NULL,25662,1,19240519,NULL,2022-03-27 02:14:56,NULL
185839,27381,26358,103,soybean,NULL,25662,1,19240708,NULL,2022-03-27 02:14:56,NULL
185840,27382,26358,103,soybean,NULL,25662,1,19240806,NULL,2022-03-27 02:14:56,NULL
185841,27383,26358,103,soybean,NULL,25662,1,19251005,NULL,2022-03-27 02:14:56,NULL
185842,27384,26358,103,soybean,NULL,25662,1,20040930,NULL,2022-03-27 02:14:56,NULL
185843,27385,26358,103,soybean,NULL,25662,1,20050131,NULL,2022-03-27 02:14:56,NULL
185844,27386,26358,103,soybean,NULL,25662,1,20050323,NULL,2022-03-27 02:14:56,NULL
185845,27387,26358,103,soybean,NULL,25662,1,20050329,NULL,2022-03-27 02:14:56,NULL
185846,27388,26358,103,soybean,NULL,25662,1,19620202,NULL,2022-03-27 02:14:56,NULL
185847,27389,26358,103,soybean,NULL,25662,1,19250723,NULL,2022-03-27 02:14:56,NULL
185848,27390,26358,103,soybean,NULL,25662,1,19250723,NULL,2022-03-27 02:14:56,NULL
185849,27391,26358,103,soybean,NULL,25662,1,19250723,NULL,2022-03-27 02:14:56,NULL
185850,27392,26358,103,soybean,NULL,25662,1,19251127,NULL,2022-03-27 02:14:56,NULL
185851,27393,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
185852,27394,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
185853,27395,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
185854,27396,26358,103,soybean,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
