ID,AUTHOR,FILENAME,DATEEXECUTED,ORDEREXECUTED,EXECTYPE,MD5SUM,DESCRIPTION,COMMENTS,TAG,LIQUIBASE,CONTEXTS,LABELS,DEPLOYMENT_ID
v18.1.0-12,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:08,428,MARK_RAN,8:cc94b1df0e62521920cc166abd1da673,sql,Audit fields data migration for \'external_reference\' table,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-13,corina,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:08,429,EXECUTED,8:d382cd0a122cdda81a9befc61504a45a,sql,Correct spelling of ftable for udflds COLLSITE,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-14,darla,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:08,430,EXECUTED,8:46b7a9e131fb64119030727c59d1d276,renameTable newTableName=external_reference_germplasm,oldTableName=external_reference,Rename external_reference table to external_reference_germplasm,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-15,darla,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,431,EXECUTED,8:1a1633588414bd7a6fb414a62ee0fd4e,createTable tableName=external_reference_study,Create external_reference_study table,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-16,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,432,EXECUTED,8:b863f37bd96bb5dcaa08c11ada3f6de3,sql,Add \'audit_cfg\' table,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-17,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,433,EXECUTED,8:3fbd002417d5dcda4ca27712d34a70cf,sql,Add data to \'audit_cfg\' table,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-18,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,434,EXECUTED,8:242daca6b9db149b13475932f8e6c991,sql,Create audit table \'germplsm_aud\,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-19,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,435,EXECUTED,8:322abd08a4c23f5bfb536f57ccc3490a,sql,Create audit table \'atributs_aud\,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-20,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,436,EXECUTED,8:2afb17498c41f33c86dc2f4c86b920a3,sql,Create audit table \'bibrefs_aud\,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-21,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,437,EXECUTED,8:e382cb7921e0873924a22798db578ff9,sql,Create audit table \'names_aud\,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-22,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,438,EXECUTED,8:fdb14f77d29e5b544ae325f9a68d7a59,sql,Create audit table \'progntrs_aud\,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-23,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,439,EXECUTED,8:fc32070cbaf048a332b39df176fd19ec,sql,Create audit table \'external_reference_germplasm_aud\,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-24,lkovacic,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,440,EXECUTED,8:3bff721ccadd866c2b21554fe2b1beaf,sql,Add table \'user_change\,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-25,nahuel,classpath:liquibase/crop_changelog/18_1_0.xml,2022-03-27 02:15:09,441,EXECUTED,8:0622bf09f2fd5926fc7999af32212e7b,sql,"Create \""File\"" data type",NULL,3.6.1,NULL,NULL,8347294254
v18.2.0-1,mderamos,classpath:liquibase/crop_changelog/18_2_0.xml,2022-03-27 02:15:09,442,EXECUTED,8:6ef93aa17a6ed412edfdfae82e099457,createTable tableName=external_reference_instance,Create external_reference_instance table,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-4,mderamos,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,443,EXECUTED,8:9c67e301ff69ede40fb13cf4588b73b6,dropIndex indexName=labbr_UNIQUE,tableName=location,Remove location abbr unique index if already existing,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-6,gelli,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,444,EXECUTED,8:bcec40836ec8367f12e8a15acfd88fd9,dropTable tableName=ims_stock_transaction_bkp,Drop unused table ims_stock_transaction_bkp if exists.,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-7,gelli,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,445,EXECUTED,8:2c5f34dff0b4c4646d6d91f783503529,dropTable tableName=listdata_project_bkp,Remove unused table listdata_project_bkp,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-8,gelli,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,446,EXECUTED,8:9a51273399be681be9d8435620070b5d,dropTable tableName=listnms_bkp,Remove unused table listnms_bkp,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-9,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,447,EXECUTED,8:e6ccef6c4ea7d969453761a583e38212,sql,Add \'Germplasm Passport\' variable type,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-10,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,448,EXECUTED,8:c26bf5bf41ef079e84ee2e26002812c5,sql,Add \'Germplasm Attribute\' variable type,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-11,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,449,EXECUTED,8:f64fcc4640685ce5334422015ba21dde,sql,Add \'Assigned Attribute\' method,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-12,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,450,EXECUTED,8:9b8bdf2d53325c7455110767bd9c4199,sql,Add \'Assigned Passport Descriptor\' method,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-13,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,451,EXECUTED,8:d84538759658fa2dc506c7bef7c26693,sql,Create properties and insert values in udflds_attributes_bkp in preparation for the attributes migration,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-14,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,452,EXECUTED,8:1d7c5e9a4e1a2a4d723a8d37260e9ce6,sql,Create store procedure \'migrate_attr_udflds_to_ontology\' to migrate attributes to the ontology,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-15,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,453,EXECUTED,8:f1172abc77190bd5b60ac5214fd867ca,sql,Run migrate_attr_udflds_to_ontology procedure,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-16,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:09,454,EXECUTED,8:f037ba6190fc11b49e707452d23169c6,sql,,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-17,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:21,455,EXECUTED,8:218f987acf0ef5e33ae13ede188fbfca,sql,Connect attributes with the new ontology variables,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-18,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:21,456,MARK_RAN,8:5ebb11d8ca1d1cb9a7a8cd44641165ab,sql,Replace old attributes names in listdataprops with the new variable names,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-19,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:21,457,EXECUTED,8:0c9a6ff6354349db8e9098f42d04a955,sql,Create store procedure replace_attr_process_code_in_methods,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-20,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:21,458,EXECUTED,8:7adef22af4366fc3f5e8a01808d6162a,sql,Run replace_attr_process_code_in_methods procedure,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-21,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:21,459,EXECUTED,8:a4f9371ae4305428f2384065abbc7b38,sql,Drop procedure replace_attr_process_code_in_methods,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-22,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,460,EXECUTED,8:ba61b696b062b64d52baad146cd7c757,addColumn tableName=atributs,Create cval_id column in atributs table,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-23,clarysabel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,461,EXECUTED,8:7a2405d89c3b8fb80630b06c9f92486c,addColumn tableName=atributs_aud,Create cval_id column in atributs_aud table,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-24,lkovacic,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,462,EXECUTED,8:202dcf43aaab6832c97ddb39b2f9f559,createIndex indexName=names_aud_nid_index,tableName=names_aud,Add index for names_aud nid column,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-25,lkovacic,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,463,EXECUTED,8:823e9a6b7e8fb685db32659898ed4560,createIndex indexName=atributs_aud_aid_index,tableName=atributs_aud,Add index for atributs_aud aid column,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-26,lkovacic,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,464,EXECUTED,8:b57494d7351fffd8d104ae8b67efcc2b,createIndex indexName=germplsm_aud_gid_index,tableName=germplsm_aud,Add index for germplsm_aud gid column,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-27,lkovacic,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,465,EXECUTED,8:61ebff4d7cf600fdb8426de1b5f21887,createIndex indexName=bibrefs_aud_refid_index,tableName=bibrefs_aud,Add index for bibrefs_aud refid column,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-28,lkovacic,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,466,EXECUTED,8:3daabd957693f36f2b368e3f1ec70ea3,createIndex indexName=progntrs_aud_gid_index,tableName=progntrs_aud,Add index for progntrs_aud gid column,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-29,mderamos,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,467,EXECUTED,8:6ce96fe625c04fc1c54e29b54986838e,createTable tableName=external_reference_experiment,Create external_reference_experiment table,NULL,3.6.1,NULL,NULL,8347294254
v18.3.0-30,nahuel,classpath:liquibase/crop_changelog/18_3_0.xml,2022-03-27 02:15:25,468,EXECUTED,8:4f7b2961469650e647c8357d5eebbd62,sql,Create file_metadata,NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-1,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:25,469,EXECUTED,8:bfbcaf1d03126bd9ff9a8ace3c8ac486,sql,Insert PUI nametype into udflds table - using fldno 40 if it is not yet existing,NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-2,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:25,470,MARK_RAN,8:ead28b60e4fcd3c07423b6354ce4ff30,sql,Insert PUI nametype into udflds table - using next available fldno meaning fldno 40 was taken,NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-3,mderamos,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:25,471,EXECUTED,8:62c642a24de76e7592972692c308c68a,createTable tableName=external_reference_sample,Create external_reference_sample table,NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-4,nahuel,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:25,472,EXECUTED,8:d8deb45baf894017ac80acb510ec4a2d,sql,Create file_metadata_cvterm: cvterms to formally describe an image or file,NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-5,nahuel,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,473,EXECUTED,8:02dfb7518b0585a0b90bb5c96e532d07,sql,file datatype cleanup: delete filename phenotypes,convert file scales to character and delete file datatype,NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-6,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,474,EXECUTED,8:e03213d372c97872bedd6bb880fc7486,sql,Update data type of BMETH_CODE (cvterm ID: 6015
v18.4.0-7,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,475,EXECUTED,8:61fd6ea17b98ee84cd0733cc99e8c5af,sql,Update data type of LOC_ABBR (cvterm ID: 6016
v18.4.0-8,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,476,EXECUTED,8:43da7a84d570203ff8e18b2135953432,sql,"Create \""Contact Person Name\"" scale with character data type",NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-9,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,477,EXECUTED,8:91574f00554d532a2f29a21c1d0c8698,sql,"Create \""Contact Person Email\"" scale with character data type",NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-10,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,478,EXECUTED,8:8db9b2405116eb371cdeb6c513a80314,sql,"Create \""Contact Person Organization\"" scale with character data type",NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-11,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,479,EXECUTED,8:8768ec00b4409f4b5f8b921ae3664b1a,sql,"Create \""Contact Person Type\"" scale with character data type",NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-12,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,480,EXECUTED,8:9a5b7ea8ab2d6b49370d59acccb7a1a1,sql,"Create \""CONTACT_NAME\"" variable",NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-13,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,481,EXECUTED,8:b8851f4257e80d2f17a4a2bdd8f5b893,sql,"Create \""CONTACT_EMAIL\"" variable",NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-14,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,482,EXECUTED,8:25d1979377b01eb9fb7942641e4e5c53,sql,"Create \""CONTACT_ORG\"" variable",NULL,3.6.1,NULL,NULL,8347294254
v18.4.0-15,darla,classpath:liquibase/crop_changelog/18_4_0.xml,2022-03-27 02:15:26,483,EXECUTED,8:3c7cede52e1f50bfe6a4e909cf8612b7,sql,"Create \""CONTACT_TYPE\"" variable",NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-1,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:26,484,EXECUTED,8:9a76e048f754e420d0620de5e2831bff,sql,Rename location abbreviation for West Germany (locid 82
v18.4.1-2,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:26,485,MARK_RAN,8:f1213e47cd4870670a51f289e4f0b025,sql,Rename location abbreviation for French Southern Territories (locid 275
v18.4.1-3,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:26,486,MARK_RAN,8:477c0e689534665e2d3f91cd64c7c22d,sql,Rename location abbreviation for United States Minor Outlying Islands (locid 282
v18.4.1-4,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,487,EXECUTED,8:93c544b2c01ba1728d5a780eba92a845,sql,Increase length of column LABBR from varchar(8
v18.4.1-5,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,488,EXECUTED,8:1dea598abd9141467c9116dc1010acd3,sql,Set labbr=L+locid for null labbr,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-6,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,489,MARK_RAN,8:87511fb0432fc9edf9942ddf98beb1c2,sql,Set labbr=L+locid where labbr is a dash,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-7,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,490,MARK_RAN,8:17941e3d33e08e82fb048e53fe39b4c2,sql,,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-8,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,491,EXECUTED,8:305e3aed490d12cb03bdd50e35cfcc76,sql,Create SP that resolves duplication in location.LABBR,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-9,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,492,MARK_RAN,8:850a70c428327df7860b06106f4ff0ad,sql,,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-10,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,493,EXECUTED,8:17941e3d33e08e82fb048e53fe39b4c2,sql,,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-11,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,494,MARK_RAN,8:f2d6fdbb4d24f44577cd94a8720ea2a1,sql,Insert LNAME nametype into udflds table - using fldno 13 if not yet existing,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-12,corina,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,495,MARK_RAN,8:2cc41992cf9ac340c06644479b95ffd4,sql,Insert LNAME nametype into udflds table - use next available fldno if fldno 13 is already taken,NULL,3.6.1,NULL,NULL,8347294254
v18.4.1-13,mderamos,classpath:liquibase/crop_changelog/18_4_1.xml,2022-03-27 02:15:27,496,EXECUTED,8:b965a846385fe5b59a4b1944242396a8,addUniqueConstraint constraintName=uk_location_labbr,tableName=location,Adding unique constraint to labbr column of location table,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-function_checkTableIsAudited,lkovacic,classpath:liquibase/crop_changelog/functions/functions.xml,2022-03-27 02:15:27,497,EXECUTED,8:17720f2bd49ac67428d542ebba763bc5,sqlFile,Add \'checkTableIsAudited\' function,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-getAuditModifiedByValue,lkovacic,classpath:liquibase/crop_changelog/functions/functions.xml,2022-03-27 02:15:27,498,EXECUTED,8:552fcd715fb19dcb6733084aec39facf,sqlFile,Add \'getAuditModifiedByValue\' function,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-procedure_entity_delete,lkovacic,classpath:liquibase/crop_changelog/procedures/procedures.xml,2022-03-27 02:15:27,499,EXECUTED,8:be1ef0d9a227f9138f5a7ec04c9f2d77,sqlFile,Add \'entity_delete\' store procedure,NULL,3.6.1,NULL,NULL,8347294254
v18.1.0-trigger_atributs_aud_insert,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,676,RERAN,8:03279f72b84dad1da546a1f8324afb26,sqlFile,Add \'trigger_atributs_aud_insert\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_atributs_aud_update,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,677,RERAN,8:cdf66e1296437b4108ad943efe2d79de,sqlFile,Add \'trigger_atributs_aud_update\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_atributs_aud_delete,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,678,RERAN,8:8aaf395a69452798b258c5af15251a97,sqlFile,Add \'trigger_atributs_aud_delete\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_bibrefs_aud_insert,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,679,RERAN,8:6f9f2d8e0219eac80ea056b281e0dcc6,sqlFile,Add \'trigger_bibrefs_aud_insert\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_bibrefs_aud_update,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,680,RERAN,8:388d570fa8fb7063c2276c342aa68241,sqlFile,Add \'trigger_bibrefs_aud_update\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_bibrefs_aud_delete,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,681,RERAN,8:ef69d85cd91eb9ff646f43f94015cf55,sqlFile,Add \'trigger_bibrefs_aud_delete\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_external_reference_germplasm_aud_insert,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,682,RERAN,8:0f220eaf3ae5fb5d40572a86009c3eb5,sqlFile,Add \'trigger_external_reference_germplasm_aud_insert\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_external_reference_germplasm_aud_update,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,683,RERAN,8:93c9b73cfeb2a35ac742618d4b1fb1c7,sqlFile,Add \'trigger_external_reference_germplasm_aud_update\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_external_reference_germplasm_aud_delete,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,684,RERAN,8:000e11f7bf8fc2885a4d05518e573f67,sqlFile,Add \'trigger_external_reference_germplasm_aud_delete\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_germplsm_aud_insert,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,685,RERAN,8:116a41c82280c303a021ce0d088015c4,sqlFile,Add \'trigger_germplsm_aud_insert\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_germplsm_aud_update,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,686,RERAN,8:bce248fe05d3f6ca8263f752d71d3a2b,sqlFile,Add \'trigger_germplsm_aud_update\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_germplsm_aud_delete,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,687,RERAN,8:4db32dfba3f3b2407508e7ed8e51e995,sqlFile,Add \'trigger_germplsm_aud_delete\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_names_aud_insert,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,688,RERAN,8:d8b9dd746d0fb87472f11562dc40329a,sqlFile,Add \'trigger_names_aud_insert\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_names_aud_update,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,689,RERAN,8:2a969b9e39a86a397c48e699c083ffc9,sqlFile,Add \'trigger_names_aud_update\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_names_aud_delete,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,690,RERAN,8:6270db985bb6463ea2d89d1a8709301d,sqlFile,Add \'trigger_names_aud_delete\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_progntrs_aud_insert,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,691,RERAN,8:6c4f8819d7b1ac1256ec975c508ca910,sqlFile,Add \'trigger_progntrs_aud_insert\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_progntrs_aud_update,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,692,RERAN,8:a89d237b457f516badeaf3843b7b2ddb,sqlFile,Add \'trigger_progntrs_aud_update\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v18.1.0-trigger_progntrs_aud_delete,lkovacic,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,693,RERAN,8:f2790e394bf9412506cb7242a716380a,sqlFile,Add \'trigger_progntrs_aud_delete\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v19.1.0-1,nahuel,classpath:liquibase/crop_changelog/19_1_0.xml,2022-03-27 02:25:48,520,EXECUTED,8:9537c57cd3130a6df9d91d687a8fd26d,sql,start program_uuid removal from methods: rename column to program_uuid_bkp,NULL,3.6.1,NULL,NULL,8347948738
v19.1.0-2,nahuel,classpath:liquibase/crop_changelog/19_1_0.xml,2022-03-27 02:25:49,521,EXECUTED,8:b91f2edd3040c93032c008c4c3c42b3c,sql,link file_metadata to germplasm,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-1,cheryleigh,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,522,EXECUTED,8:2a163ed8b9380db44d072e91c38c868d,dropTable tableName=users_migrated,Drop users_migrated IBP-5013,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-2,cheryleigh,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,523,EXECUTED,8:6350b9a3bfbba346202c1bbf35bce6f9,dropTable tableName=persons_migrated,Drop persons_migrated IBP-5013,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-3,mderamos,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,524,EXECUTED,8:ccf43cdeddb2cb09436a3ade8a447d6f,createTable tableName=external_reference_cvterm,Create external_reference_cvterm table,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-4,mderamos,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,525,EXECUTED,8:53083db9a3c2bcdb6723a8fad2270abb,createTable tableName=external_reference_phenotype,Create external_reference_phenotype table,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-3,lkovacic,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,526,EXECUTED,8:f6c675c1fe9c021f5a1809b71b9f66e3,sql,Create table \'list_data_details\,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-4,lkovacic,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,527,EXECUTED,8:ce19272bb84b646b252e72bdd8e321db,sql,Create table \'list_data_view\,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-5,lkovacic,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,528,EXECUTED,8:0db07bb137db2b364a2ef4df40842dd8,sql,Create table \'list_data_default_view\,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-6,lkovacic,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,529,EXECUTED,8:0ba319840b7d074b8d0b3b1595ba68ed,sql,Add data to \'list_data_default_view\' table,NULL,3.6.1,NULL,NULL,8347948738
v19.2.0-7,lkovacic,classpath:liquibase/crop_changelog/19_2_0.xml,2022-03-27 02:25:49,530,MARK_RAN,8:e87b3e2cfa09abb0b708eb434aa4ab7e,sql,Migrate \'listdataprops\' table to \'list_data_view\,NULL,3.6.1,NULL,NULL,8347948738
v19.3.0-1,clarysabel,classpath:liquibase/crop_changelog/19_3_0.xml,2022-03-27 02:25:49,531,EXECUTED,8:665dced83d9598491e364a3a43f7a80a,sql,Add \'Entry Detail\' variable type,NULL,3.6.1,NULL,NULL,8347948738
