cvterm_id,cv_id,name,definition,dbxref_id,is_obsolete,is_relationshiptype,is_system
25974,20041,0,no visible disease pustules/lesions/necrosis,NULL,0,0,0
25975,20041,1,1 to 10% of leaflet covered with pustules/lesions/necrosis,NULL,0,0,0
25976,20041,2,11 to 35% of leaflet covered with pustules/lesions/necrosis,NULL,0,0,0
25977,20041,3,36 to 65% of leaflet covered with pustules/lesions/necrosis,NULL,0,0,0
25978,20041,4,66 to 90% of leaflet covered with pustules/lesions/necrosis,NULL,0,0,0
25979,20041,5,91 to 100% of leaflet covered with pustules/lesions/necrosis,NULL,0,0,0
25980,1040,DATE_PLANT,Date the trial was planted (seeding date
25981,1040,DATE_HARV,date the trial was harvested,NULL,0,0,0
25982,1030,Average BP_Est_1to5 Score,Average BP_Est_1to5 Score,NULL,0,0,0
25983,1040,BP_Est_1to5_Means,Bacterial Pustule -BY- Bacterial pustle assessment -IN- 1 to 5 infection score,NULL,0,0,0
25984,1030,Average BactBlight_Est_1to5 Score,Average BactBlight_Est_1to5 Score,NULL,0,0,0
25985,1040,BactBlight_Est_1to5_Means,Bacterial blight score -IN- 1 to 5 infection score,NULL,0,0,0
25986,1030,Average FROGEYE_Est_1to5 Score,Average FROGEYE_Est_1to5 Score,NULL,0,0,0
25987,1040,FROGEYE_Est_1to5_Means,Frogeye leafspot -BY- Frog eye assessment -IN- 1 to 5 infection score,NULL,0,0,0
25988,1030,Average Lodg_Est_1to5 Score,Average Lodg_Est_1to5 Score,NULL,0,0,0
25989,1040,Lodg_Est_1to5_Means,Score the average lodging of the plot on a 1 to 5 scale with 1=plants fully erect and 5= all plants prostrate.,NULL,0,0,0
25990,1030,Average RUST_Est_1to5 Score,Average RUST_Est_1to5 Score,NULL,0,0,0
25991,1040,RUST_Est_1to5_Means,Soybean rust -BY- Rust assessment -IN- 1 to 5 infection score,NULL,0,0,0
25992,1030,Average PodShat_LateEst_1to5 Score,Average PodShat_LateEst_1to5 Score,NULL,0,0,0
25993,1040,PodShat_LateEst_1to5_Means,Rate plots 2 weeks after maturity for plant shattering. Rate on a 1 to 5 scale with 1=no shattering and 5=100% of the pods shattered.,NULL,0,0,0
25994,1040,BP_Est_1to5_Mean,Bacterial Pustule -BY- Bacterial pustle assessment -IN- 1 to 5 infection score,NULL,0,0,0
25995,1040,BactBlight_Est_1to5_Mean,Bacterial blight score -IN- 1 to 5 infection score,NULL,0,0,0
25996,1040,FROGEYE_Est_1to5_Mean,Frogeye leafspot -BY- Frog eye assessment -IN- 1 to 5 infection score,NULL,0,0,0
25997,1040,Lodg_Est_1to5_Mean,Score the average lodging of the plot on a 1 to 5 scale with 1=plants fully erect and 5= all plants prostrate.,NULL,0,0,0
25998,1040,RUST_Est_1to5_Mean,Soybean rust -BY- Rust assessment -IN- 1 to 5 infection score,NULL,0,0,0
25999,1040,BP_Est_1to5_MeanSED,Bacterial Pustule -BY- Bacterial pustle assessment -IN- 1 to 5 infection score,NULL,0,0,0
26000,1040,BactBlight_Est_1to5_MeanSED,Bacterial blight score -IN- 1 to 5 infection score,NULL,0,0,0
26001,1040,FROGEYE_Est_1to5_MeanSED,Frogeye leafspot -BY- Frog eye assessment -IN- 1 to 5 infection score,NULL,0,0,0
26002,1040,Lodg_Est_1to5_MeanSED,Score the average lodging of the plot on a 1 to 5 scale with 1=plants fully erect and 5= all plants prostrate.,NULL,0,0,0
26003,1040,RUST_Est_1to5_MeanSED,Soybean rust -BY- Rust assessment -IN- 1 to 5 infection score,NULL,0,0,0
26004,1030,Percent SE/Mean for BP_Est_1to5,Percent SE/Mean for BP_Est_1to5,NULL,0,0,0
26005,1040,BP_Est_1to5_CV,Bacterial Pustule -BY- Bacterial pustle assessment -IN- 1 to 5 infection score,NULL,0,0,0
26006,1030,Percent SE/Mean for BactBlight_Est_1to5,Percent SE/Mean for BactBlight_Est_1to5,NULL,0,0,0
26007,1040,BactBlight_Est_1to5_CV,Bacterial blight score -IN- 1 to 5 infection score,NULL,0,0,0
26008,1030,Percent SE/Mean for FROGEYE_Est_1to5,Percent SE/Mean for FROGEYE_Est_1to5,NULL,0,0,0
26009,1040,FROGEYE_Est_1to5_CV,Frogeye leafspot -BY- Frog eye assessment -IN- 1 to 5 infection score,NULL,0,0,0
26010,1030,Percent SE/Mean for Lodg_Est_1to5,Percent SE/Mean for Lodg_Est_1to5,NULL,0,0,0
26011,1040,Lodg_Est_1to5_CV,Score the average lodging of the plot on a 1 to 5 scale with 1=plants fully erect and 5= all plants prostrate.,NULL,0,0,0
26012,1030,Percent SE/Mean for RUST_Est_1to5,Percent SE/Mean for RUST_Est_1to5,NULL,0,0,0
26013,1040,RUST_Est_1to5_CV,Soybean rust -BY- Rust assessment -IN- 1 to 5 infection score,NULL,0,0,0
26014,1030,Ratio genetic variance/phenotypic variance for variable BP_Est_1to5,Ratio genetic variance/phenotypic variance for variable BP_Est_1to5,NULL,0,0,0
26015,1040,BP_Est_1to5_Heritability,Bacterial Pustule -BY- Bacterial pustle assessment -IN- 1 to 5 infection score,NULL,0,0,0
26016,1030,Ratio genetic variance/phenotypic variance for variable BactBlight_Est_1to5,Ratio genetic variance/phenotypic variance for variable BactBlight_Est_1to5,NULL,0,0,0
26017,1040,BactBlight_Est_1to5_Heritability,Bacterial blight score -IN- 1 to 5 infection score,NULL,0,0,0
26018,1030,Ratio genetic variance/phenotypic variance for variable FROGEYE_Est_1to5,Ratio genetic variance/phenotypic variance for variable FROGEYE_Est_1to5,NULL,0,0,0
26019,1040,FROGEYE_Est_1to5_Heritability,Frogeye leafspot -BY- Frog eye assessment -IN- 1 to 5 infection score,NULL,0,0,0
26020,1030,Ratio genetic variance/phenotypic variance for variable Lodg_Est_1to5,Ratio genetic variance/phenotypic variance for variable Lodg_Est_1to5,NULL,0,0,0
26021,1040,Lodg_Est_1to5_Heritability,Score the average lodging of the plot on a 1 to 5 scale with 1=plants fully erect and 5= all plants prostrate.,NULL,0,0,0
26022,1030,Ratio genetic variance/phenotypic variance for variable RUST_Est_1to5,Ratio genetic variance/phenotypic variance for variable RUST_Est_1to5,NULL,0,0,0
26023,1040,RUST_Est_1to5_Heritability,Soybean rust -BY- Rust assessment -IN- 1 to 5 infection score,NULL,0,0,0
26024,1030,Significance of test for mean differences for variable BP_Est_1to5,Significance of test for mean differences for variable BP_Est_1to5,NULL,0,0,0
26025,1040,BP_Est_1to5_Pvalue,Bacterial Pustule -BY- Bacterial pustle assessment -IN- 1 to 5 infection score,NULL,0,0,0
26026,1030,Significance of test for mean differences for variable BactBlight_Est_1to5,Significance of test for mean differences for variable BactBlight_Est_1to5,NULL,0,0,0
26027,1040,BactBlight_Est_1to5_Pvalue,Bacterial blight score -IN- 1 to 5 infection score,NULL,0,0,0
26028,1030,Significance of test for mean differences for variable FROGEYE_Est_1to5,Significance of test for mean differences for variable FROGEYE_Est_1to5,NULL,0,0,0
26029,1040,FROGEYE_Est_1to5_Pvalue,Frogeye leafspot -BY- Frog eye assessment -IN- 1 to 5 infection score,NULL,0,0,0
26030,1030,Significance of test for mean differences for variable Lodg_Est_1to5,Significance of test for mean differences for variable Lodg_Est_1to5,NULL,0,0,0
26031,1040,Lodg_Est_1to5_Pvalue,Score the average lodging of the plot on a 1 to 5 scale with 1=plants fully erect and 5= all plants prostrate.,NULL,0,0,0
26032,1030,Significance of test for mean differences for variable RUST_Est_1to5,Significance of test for mean differences for variable RUST_Est_1to5,NULL,0,0,0
26033,1040,RUST_Est_1to5_Pvalue,Soybean rust -BY- Rust assessment -IN- 1 to 5 infection score,NULL,0,0,0
26034,1040,PodShat_LateEst_1to5_Mean,Rate plots 2 weeks after maturity for plant shattering. Rate on a 1 to 5 scale with 1=no shattering and 5=100% of the pods shattered.,NULL,0,0,0
26035,1040,PodShat_LateEst_1to5_MeanSED,Rate plots 2 weeks after maturity for plant shattering. Rate on a 1 to 5 scale with 1=no shattering and 5=100% of the pods shattered.,NULL,0,0,0
26036,1030,Percent SE/Mean for PodShat_LateEst_1to5,Percent SE/Mean for PodShat_LateEst_1to5,NULL,0,0,0
26037,1040,PodShat_LateEst_1to5_CV,Rate plots 2 weeks after maturity for plant shattering. Rate on a 1 to 5 scale with 1=no shattering and 5=100% of the pods shattered.,NULL,0,0,0
26038,1030,Ratio genetic variance/phenotypic variance for variable PodShat_LateEst_1to5,Ratio genetic variance/phenotypic variance for variable PodShat_LateEst_1to5,NULL,0,0,0
26039,1040,PodShat_LateEst_1to5_Heritability,Rate plots 2 weeks after maturity for plant shattering. Rate on a 1 to 5 scale with 1=no shattering and 5=100% of the pods shattered.,NULL,0,0,0
26040,1030,Significance of test for mean differences for variable PodShat_LateEst_1to5,Significance of test for mean differences for variable PodShat_LateEst_1to5,NULL,0,0,0
26041,1040,PodShat_LateEst_1to5_Pvalue,Rate plots 2 weeks after maturity for plant shattering. Rate on a 1 to 5 scale with 1=no shattering and 5=100% of the pods shattered.,NULL,0,0,0
26042,1040,SdOilCt_Comp_pct_Means,Seed oil content -BY- Seed oil content measurement in the lab -IN- Percent,NULL,0,0,0
26043,1040,SdProtCt_Comp_pct_Means,Seed protein content -BY- Seed protein content measurement -IN- Percent,NULL,0,0,0
26044,1040,SdOilCt_Comp_pct_Mean,Seed oil content -BY- Seed oil content measurement in the lab -IN- Percent,NULL,0,0,0
26045,1040,SdProtCt_Comp_pct_Mean,Seed protein content -BY- Seed protein content measurement -IN- Percent,NULL,0,0,0
26046,1040,SdOilCt_Comp_pct_MeanSED,Seed oil content -BY- Seed oil content measurement in the lab -IN- Percent,NULL,0,0,0
26047,1040,SdProtCt_Comp_pct_MeanSED,Seed protein content -BY- Seed protein content measurement -IN- Percent,NULL,0,0,0
26048,1040,SdOilCt_Comp_pct_CV,Seed oil content -BY- Seed oil content measurement in the lab -IN- Percent,NULL,0,0,0
26049,1040,SdProtCt_Comp_pct_CV,Seed protein content -BY- Seed protein content measurement -IN- Percent,NULL,0,0,0
26050,1040,SdOilCt_Comp_pct_Heritability,Seed oil content -BY- Seed oil content measurement in the lab -IN- Percent,NULL,0,0,0
26051,1040,SdProtCt_Comp_pct_Heritability,Seed protein content -BY- Seed protein content measurement -IN- Percent,NULL,0,0,0
26052,1040,SdOilCt_Comp_pct_Pvalue,Seed oil content -BY- Seed oil content measurement in the lab -IN- Percent,NULL,0,0,0
26053,1040,SdProtCt_Comp_pct_Pvalue,Seed protein content -BY- Seed protein content measurement -IN- Percent,NULL,0,0,0
26054,1040,SeedWeight_100_Means,100 seed weight,NULL,0,0,0
26055,1040,SeedWeight_100_Mean,100 seed weight,NULL,0,0,0
26056,1040,SeedWeight_100_MeanSED,100 seed weight,NULL,0,0,0
26057,1040,SeedWeight_100_CV,100 seed weight,NULL,0,0,0
26058,1040,SeedWeight_100_Heritability,100 seed weight,NULL,0,0,0
26059,1040,SeedWeight_100_Pvalue,100 seed weight,NULL,0,0,0
26060,1010,Mustard Leaf Spot,Reaction of plant to Mustard Leaf Sport infection,NULL,0,0,0
26061,1040,MLS,Mustard Leaf spot -BY- Leaf disease -IN- 0 to 5 infection score,NULL,0,0,0
26062,1010,Bacterial Tan Spot,Reaction of Plant to infection by Curtobacterium flaccumfaciens pv. flaccumfaciens,NULL,0,0,0
26063,1040,BTS,Bacterial Tan Spot,NULL,0,0,0
26064,1040,IFD,Insect Foliar Feeding Damage,NULL,0,0,0
26065,1040,Virus,virus-like symtoms of folia mottling,NULL,0,0,0
26066,1030,Growth_Stage,Soybean Growth stages according to Fehr et al.,1971,NULL,0,0,0
26067,20042,VE,Vegetative State Emergence,Cotyledons above the soil surface,NULL,0,0,0
26068,20042,V1,First node,Fully developed leaves at unifoliolate nodes,NULL,0,0,0
26069,20042,V2,Second node,Fully developed trifoliolate leeav at node above the unifoliolate nodes nodes,NULL,0,0,0
26070,20042,V3,Third node,Three nodes on the main stem with fully develped leaves begining with the unifoliolate nodes,NULL,0,0,0
26071,20042,R1,Beginning Bloom,One open flower at any node on the main stem,NULL,0,0,0
26072,20042,R2,Full Bloom,Open flower at one of the two uppermost nodes on the main stem with a fully develped leaf,NULL,0,0,0
26073,20042,R3,Beginning Pod,Pod 5 mm (3/16 inch
26074,20042,R4,Full Pod,Pod 2 cm (3/4 inch
26075,20042,R5,Beginning seed,Seed 3mm (1/8 inch
26076,20042,R6,Full Seed,Pod containing green seed that fills the pod cavity at one of the four uppermost nodes on the main stem with a fully developed leaf,NULL,0,0,0
26077,20042,R7,Beginning Maturity,One normal pod on the main stem that has reached its mature pod color,NULL,0,0,0
26078,20042,R8,Full Maturity,Ninety-five percent of the pods that have reached their mature pod color,NULL,0,0,0
26079,1040,GS,Soybean Growth Stage,NULL,0,0,0
26080,1020,Flowering time calculation,Compute as number of days from sowing to when 50% of plants are flowering.,NULL,0,0,0
26081,1040,FlwT_Calc_Date,Date of flowering time.,NULL,0,0,0
26082,1040,DATE_OBS,The Year/month/day the researchers go to the field to make Disease Observation.,NULL,0,0,0
26083,1010,Date of Observation,Date of observation (disease score
26084,1040,RowSpacing_m,Row spacing (m
26085,1010,Number of rows harvested,Number of rows harvested,NULL,0,0,0
26086,1040,NoRows_harvested,N umber of Rows harvested,NULL,0,0,0
26087,1010,Net plot,Net plot,NULL,0,0,0
26088,1040,Net_plot_m2,Net_plot (m2
26089,1030,1 to 5 leaf severity scale,1 to 5 leaf severity scale,NULL,0,0,0
26090,20043,1,no disease,NULL,0,0,0
26091,20043,2,1 to 10% of leaf area affected (LIGHT
26092,20043,3,11 to 35% of leaf area affected (LIGHT TO MODERATE
26093,20043,4,36 to 65% of leaf area affected (MODERATE to HEAVY
26094,20043,5,greater than 66 leaf area affected (HEAVY
26095,1020,Leaf disease severity,Observe the leaf disease severity and score.,NULL,0,0,0
26096,1030,1 to 5 disease severity score (SIL
26097,20044,1,no disease,NULL,0,0,0
26098,20044,2,1-10% of leaf area infected (light severity
26099,20044,3,11-35% leaf area infected (light to moderate severity
26100,20044,4,36-65% leaf area infected (Moderate to heavy severity
26101,20044,5,greater than 66% leaf area affected (Heavy
26102,1010,Growth stage,The plant growth stage.,NULL,0,0,0
26103,1030,Rust reaction type (SIL
26104,20045,I,immune (total resistance
26105,20045,RB,red-brown lesions (partial resistance
26106,20045,TAN,sporulating uredinia on the underside of the leaf (susceptible
26107,20045,MX,mixture of RB and TAN reactions,NULL,0,0,0
26108,1010,Bacterial blight severity,The severity of bacterial blight disease on leaves caused by causal pathogen Pseudomonas syringae pv. Glycinea.,NULL,0,0,0
26110,1040,BB_Sev,Foliar Disease Severity Rating for bacterial blight,causal pathogen Pseudomonas syringae pv. glycinea,using a pretransformed 1-5 scale.,NULL,0,0,0
26111,1010,Bacterial pustule severity,The severity of bacterial pustule disease on leaves caused by causal pathogen Xanthomonas axonopodis pv. glycines.,NULL,0,0,0
26112,1040,BP_Sev,Foliar disease severity rating for bacterial pustule,causal pathogen Xanthomonas axonopodis pv. glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26113,1010,Brown spot severity,The severity of Septoria brown spot disease on leaves caused by causal pathogen Septoria glycines.,NULL,0,0,0
26114,1040,BS_Sev,Foliar disease severity rating for Septoria brown spot,causal pathogen Septoria glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26115,1010,Bacterial tan spot severity,The severity of bacterial tan spot disease on leaves caused by causal pathogen Curtobacterium flaccumfaciens pv. flaccumfaciens.,NULL,0,0,0
26116,1040,BTS_Sev,Foliar disease severity rating for bacterial tan spot,causal pathogen Curtobacterium flaccumfaciens pv. flaccumfaciens,using a pretransformed 1-5 scale.,NULL,0,0,0
26117,1010,Cercospora leaf blight severity,The severity of Cercospora leaf blight disease on leaves caused by causal pathogen Cercospora spp.,NULL,0,0,0
26118,1040,CLB_Sev,Foliar disease severity rating for Cercospora leaf blight,causal pathgen Cercospora spp.,using a pretransformed 1-5 scale.,NULL,0,0,0
26119,1010,Downy mildew severity,The severity of downy mildew disease on leaves caused by causal pathogen Peronospora mashurica.,NULL,0,0,0
26120,1040,DM_Sev,Foliar disease severity rating for downy mildew,causal pathogen Peronospora mashurica,using a pretransformed 1-5 scale.,NULL,0,0,0
26121,1010,Frogeye leaf spot severity,The severity of frogeye leaf spot disease on leaves caused by causal pathogen Cercospora sojina.,NULL,0,0,0
26122,1040,FELS_Sev,Foliar disease severity rating for frogeye leaf spot,causal pathogen Cercospora sojina,using a pretransformed 1-5 scale.,NULL,0,0,0
26123,1010,Mustard leaf spot severity,The severity of mustard leaf spot disease on leaves caused by causal pathogen unknown.,NULL,0,0,0
26124,1040,MLS_Sev,Foliar disease severity rating for mustard leaf spot,causal pathogen unknown,using a pretransformed 1-5 scale.,NULL,0,0,0
26125,1010,Red leaf blotch severity,The severity of red leaf blotch disease on leaves caused by causal pathogen Coniothyrium glycines.,NULL,0,0,0
26126,1040,RLB_Sev,Foliar disease severity rating for red leaf blotch,causal pathogen Coniothyrium glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26127,1010,Soybean rust severity,The severity of soybean rust disease on leaves caused by causal pathogen Phakopsora pachyrhizi.,NULL,0,0,0
26128,1040,RUST_Sev,Foliar disease severity rating for soybean rust,causal pathogen Phakopsora pachyrhizi,using a pretransformed 1-5 scale.,NULL,0,0,0
26129,1010,Soybean rust reaction type,The plant reaction type to rust disease on leaves caused by causal pathogen Phakopsora pachyrhizi.,NULL,0,0,0
26130,1020,Rust reaction type.,Rust reaction type.,NULL,0,0,0
26131,1040,RUST_RRT,Reaction type rating for soybean rust,causal pathogen Phakopsora pachyrhizi,using a categorical scale where I=immune,RB=red-brown lesion,TAN  = tan (sporulating uredinia
26133,1010,calculated,formula,NULL,0,0,0
26134,1040,Demo_plant_ht_avg,Plant height average,NULL,0,0,0
26135,1040,Demo_grain_yield,Showing formula for grain yield,NULL,0,0,0
26136,1010,Soybean rust severity at stage 1,Soybean rust severity at stage 1,NULL,0,0,0
26138,1010,Soybean rust severity at stage R3,,NULL,0,0,0
26139,1040,Rust_Sev_R3,Foliar disease severity rating for soybean rust,causal pathogen Phakopsora pachyrhizi,using a pretransformed 1-5 scale at stage R3.,NULL,0,0,0
26140,1010,Soybean rust severity at stage R1,,NULL,0,0,0
26141,1040,Rust_Sev_R1,Foliar disease severity rating for soybean rust,causal pathogen Phakopsora pachyrhizi,using a pretransformed 1-5 scale at stage R1,NULL,0,0,0
26142,1010,Soybean rust severity at stage R6,,NULL,0,0,0
26143,1040,Rust_Sev_R6,Foliar disease severity rating for soybean rust,causal pathogen Phakopsora pachyrhizi,using a pretransformed 1-5 scale at stage R6.,NULL,0,0,0
26144,1010,Soybean rust reaction type (stage R1
26145,1040,RUST_RRT_R1,Reaction type rating for soybean rust at stage R1,causal pathogen Phakopsora pachyrhizi,using a categorical scale where I=immune,RB=red-brown lesion,TAN = tan (sporulating uredinia
26146,1010,Soybean rust reaction type (stage R3
26147,1040,RUST_RRT_R3,Reaction type rating for soybean rust at stage R3,causal pathogen Phakopsora pachyrhizi,using a categorical scale where I=immune,RB=red-brown lesion,TAN = tan (sporulating uredinia
26148,1010,Soybean rust reaction type (stage R6
26149,1040,RUST_RRT_R6,Reaction type rating for soybean rust at stage R6,causal pathogen Phakopsora pachyrhizi,using a categorical scale where I=immune,RB=red-brown lesion,TAN = tan (sporulating uredinia
26150,1010,Red leaf blotch severity (R1
26151,1040,RLB_Sev_R1,Foliar disease severity rating for red leaf blotch at stage R1,causal pathogen Coniothyrium glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26152,1010,Red leaf blotch severity (R3
26153,1040,RLB_Sev_R3,Foliar disease severity rating for red leaf blotch at stage R3,causal pathogen Coniothyrium glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26154,1010,Red leaf blotch severity (R6
26155,1040,RLB_Sev_R6,Foliar disease severity rating for red leaf blotch at stage R6,causal pathogen Coniothyrium glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26156,1010,Frogeye leaf spot severity (R1
26157,1040,FELS_Sev_R1,Foliar disease severity rating for frogeye leaf spot at stage R1,causal pathogen Cercospora sojina,using a pretransformed 1-5 scale.,NULL,0,0,0
26158,1010,Frogeye leaf spot severity (R3
26159,1040,FELS_Sev_R3,Foliar disease severity rating for frogeye leaf spot at stage R3,causal pathogen Cercospora sojina,using a pretransformed 1-5 scale.,NULL,0,0,0
26160,1010,Frogeye leaf spot severity (R6
26161,1040,FELS_Sev_R6,Foliar disease severity rating for frogeye leaf spot ata stage R6,causal pathogen Cercospora sojina,using a pretransformed 1-5 scale.,NULL,0,0,0
26162,1010,Podding at maturiry,,NULL,0,0,0
26163,1030,1 to 5 podding at maturity,,NULL,0,0,0
26164,20046,1,Plants are  heavily podded.,NULL,0,0,0
26165,20046,2,Plants are between medium and high podded,NULL,0,0,0
26166,20046,3,Plants are medium podded.,NULL,0,0,0
26167,20046,4,Plants are between medium and poorly,NULL,0,0,0
26168,20046,5,Plants are poorly podded.,NULL,0,0,0
26169,1040,Podding_MAT,Score how well the plants are podded at maturity on a 1 to 5 scale with 1= plants are \nheavily podded and have good agronomic potential and 5= plants are poorly podded.,NULL,0,0,0
26170,1020,Bacterial pustule severity (R6
26171,1010,Bacterial pustule severity (R6
26172,1040,BP_Sev_R6,Foliar disease severity rating for bacterial pustule at R6,causal pathogen Xanthomonas axonopodis pv. glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26173,1010,Bacterial tan spot severity (R6
26174,1010,Cercospora leaf blight severity (R6
26175,1010,Downy mildew severity (R6
26176,1010,Mustard leaf spot severity (R6
26177,1010,Bacterial blight severity (R6
26178,1010,Brown spot severity (R6
26179,1040,BB_Sev_R6,Foliar Disease severity rating for bacterial blight at R6,causal pathogen Pseudomonas syringae pv. glycinea,using a pretransformed 1-5 scale.,NULL,0,0,0
26180,1040,BS_Sev_R6,Foliar disease severity rating for septoria brown spot at R6,causal pathogen Septoria glycines,using a pretransformed 1-5 scale.,NULL,0,0,0
26181,1040,BTS_Sev_R6,Foliar disease severity rating for bacterial tan spot at R6,causal pathogen Curtobacterium flaccumfaciens pv. flaccumfaciens,using a pretransformed 1-5 scale.,NULL,0,0,0
26182,1040,CLB_Sev_R6,Foliar disease severity rating for cercospora leaf blight at R6,causal pathogen Cercospora spp.,using a pretransformed 1-5 scale.,NULL,0,0,0
26183,1040,DM_Sev_R6,Foliar disease severity rating for downy mildew at R6,causal pathogen Peronospora mashurica,using a pretransformed 1-5 scale,NULL,0,0,0
26184,1040,MLS_Sev_R6,Foliar disease severity rating for mustard leaf spot at R6,causal pathogen unknown,using a pretransformed 1-5 scale.,NULL,0,0,0
26185,1010,Growth Stage (R6
26186,1010,Date of Observation (R6
26187,1020,Observation (R6
26188,1040,DATE_OBS_R6,The Year/month/day the researchers go to the field to make Disease Observation (R6
26189,1040,GS_R6,Soybean Growth Stage with most of plant at R6.,NULL,0,0,0
26190,1010,Acquisition date,Acquisition date,NULL,0,0,0
26191,1010,BREEDER\'S INITIALS,BREEDER\'S INITIALS,NULL,0,0,0
26192,1010,CATEGORY,CATEGORY,NULL,0,0,0
26193,1010,CROSS OBJECTIVES,CROSS OBJECTIVES,NULL,0,0,0
26194,1010,GERMPLASM COLLECTION ATTRIBUTE,GERMPLASM COLLECTION ATTRIBUTE,NULL,0,0,0
26195,1010,CROSS PROGRAM,CROSS PROGRAM,NULL,0,0,0
26196,1010,SOURCE CROPYEAR,SOURCE CROPYEAR,NULL,0,0,0
26197,1010,CROP YEAR,CROP YEAR,NULL,0,0,0
26198,1010,ECOSYSTEMS,ECOSYSTEMS,NULL,0,0,0
26199,1010,Fao remarks,Fao remarks,NULL,0,0,0
26200,1010,FIELD LOCATION,FIELD LOCATION,NULL,0,0,0
26201,1010,CROSS FREE,CROSS FREE,NULL,0,0,0
26202,1010,Grain sample,Grain sample,NULL,0,0,0
26203,1010,MISSION CODE,MISSION CODE,NULL,0,0,0
26204,1010,MTA NUMBER,MTA NUMBER,NULL,0,0,0
26205,1010,NOTES,NOTES,NULL,0,0,0
26206,1010,INSTITUTE AND BREEDING PROGRAM,INSTITUTE AND BREEDING PROGRAM,NULL,0,0,0
26207,1010,RELEASE ATTRIBUTE,RELEASE ATTRIBUTE,NULL,0,0,0
26208,1010,Sender first name,Sender first name,NULL,0,0,0
26209,1010,Source station,Source station,NULL,0,0,0
26210,1010,BULKING METHOD,BULKING METHOD,NULL,0,0,0
26211,1010,Breeding system,Breeding system,NULL,0,0,0
26212,1010,NO OF PLANTS BULKED AND TARGET TRAITS OR GENES,NO OF PLANTS BULKED AND TARGET TRAITS OR GENES,NULL,0,0,0
26213,1010,TARGET INTROGRESSION IN INTERSPECIFIC CROSS,TARGET INTROGRESSION IN INTERSPECIFIC CROSS,NULL,0,0,0
26214,1010,IMPORT ATTRIBUTE,IMPORT ATTRIBUTE,NULL,0,0,0
26215,1010,GENERAL METHOD ATTRIBUTE,GENERAL METHOD ATTRIBUTE,NULL,0,0,0
26216,1010,METHODS OF COLLECTION,METHODS OF COLLECTION,NULL,0,0,0
26217,1010,AGENT OR METHOD OF INDUCED MUTATION,AGENT OR METHOD OF INDUCED MUTATION,NULL,0,0,0
26218,1010,RANDOM MATING ATTRIBUTE,RANDOM MATING ATTRIBUTE,NULL,0,0,0
26219,1010,TARGET TRAITS OR GENES,TARGET TRAITS OR GENES,NULL,0,0,0
26220,1010,SUBSET CROSS ATTRIBUTE,SUBSET CROSS ATTRIBUTE,NULL,0,0,0
26221,1010,Pedigree or seleection information,Pedigree or seleection information,NULL,0,0,0
26222,1010,Biological status,Biological status,NULL,0,0,0
26223,1010,Collection site,Collection site,NULL,0,0,0
26224,1010,COLLECTION DATE,COLLECTION DATE,NULL,0,0,0
26225,1010,COLLECTION SOURCE,COLLECTION SOURCE,NULL,0,0,0
26226,1010,Collecting institute,Collecting institute,NULL,0,0,0
26227,1010,Part of core collection,Part of core collection,NULL,0,0,0
26228,1010,Crop name,Crop name,NULL,0,0,0
26229,1010,Cultural type,Cultural type,NULL,0,0,0
26230,1010,Drainage,Drainage,NULL,0,0,0
26231,1010,Ecological system,Ecological system,NULL,0,0,0
26232,1010,Ecological zone,Ecological zone,NULL,0,0,0
26233,1010,Frequency,Frequency,NULL,0,0,0
26234,1010,Funding agency,Funding agency,NULL,0,0,0
26235,1010,Genus,Genus,NULL,0,0,0
26236,1010,Grower\'s name,Grower\'s name,NULL,0,0,0
26237,1010,Herbarium sample presence (y/n
26238,1010,History of the accession,History of the accession,NULL,0,0,0
26239,1010,Trial Instance Number,Trial Instance Number,NULL,0,0,0
26240,1010,Language of variety name,Language of variety name,NULL,0,0,0
26241,1010,Maturity,Maturity,NULL,0,0,0
26242,1010,MLS DESIGNATION DATE,MLS DESIGNATION DATE,NULL,0,0,0
26243,1010,Meaning of variety name in english,Meaning of variety name in english,NULL,0,0,0
26244,1010,Mixed_stand,Mixed_stand,NULL,0,0,0
26245,1010,Country of Origin,Country of Origin,NULL,0,0,0
26246,1010,Plant Number,Plant Number,NULL,0,0,0
26247,1010,Plot Code,Plot Code,NULL,0,0,0
26248,1010,Plot Number,Plot Number,NULL,0,0,0
26249,1010,Population size (sq. meters
26250,1010,Ratoon,Ratoon,NULL,0,0,0
26251,1010,Grain characteristics,Grain characteristics,NULL,0,0,0
26252,1010,Remark on lat/long (location
26253,1010,Other observations of the collector,Other observations of the collector,NULL,0,0,0
26254,1010,Plant characteristics,Plant characteristics,NULL,0,0,0
26255,1010,Remark on sample status,Remark on sample status,NULL,0,0,0
26256,1010,Special characteristics,Special characteristics,NULL,0,0,0
26257,1010,Replication Number,Replication Number,NULL,0,0,0
26258,1010,Remarks,Remarks,NULL,0,0,0
26259,1010,Type of sample,Type of sample,NULL,0,0,0
26260,1010,Sampling method,Sampling method,NULL,0,0,0
26261,1010,Sample origin,Sample origin,NULL,0,0,0
