File,Sheet,Page,Language,Variable Name,Variable Description,Data_type,Unit_of_Measurment,Key
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_HighYld,Have high yielding potential (yield) under ideal conditions (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Adaption,Can yield in good weather years or bad weather years (adaptation) (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_High_StawYld,Have high straw yield (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Taller,Are taller in height (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Shorter,Are shorter in height (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Lodging_Tol,Lodging tolerance (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Disese_Res,Are disease resistant (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_BoldGrain,Have bold grain (grain size) (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Duration,Have shorter or longer duration (maturity or crop cycle time difference (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_GoodTillering,Have good tillering capacity (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_SeedRate,Require less seed (seed rate) per LU (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_EasyThreshing,Can be threshed easily (grains can be separated easily) (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Storability,Can be stored longer (storability) without damage (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_FlourColour,Have appealing flour color (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_MineralRich,"Are fortified with minerals (e.g., zinc) for better nutrition (Code1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_BreadMaking,Are good for injera/bread making (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_HighProtein,Have better protein content (how elastic the dough is?) (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_HighFibre,Have better Fiber content (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Taste,Taste of the cooked product (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Milling_Qlty,Milling quality/de-husking (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Grain_Price,Price of grain (Code1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Rank,"If important, rank the three main attribute",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Rank_1,"If important, rank the three main attributes",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Rank_2,"If important, rank the three main attributes",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Trait_Rank_3,"If important, rank the three main attributes",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Impr_WheatVar_Trait_M,"If you were to choose improved wheat varieties, which of these traits are you prefering [MHH]",Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_HighYld_M,Have high yielding potential (yield) under ideal conditions (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Adaption_M,Can yield in good weather years or bad weather years (adaptation) (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_High_StawYld_M,Have high straw yield (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Taller_M,Are taller in height (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Shorter_M,Are shorter in height (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Lodging_Tol_M,Lodging tolerance (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Disese_Res_M,Are disease resistant (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_BoldGrain_M,Have bold grain (grain size) (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Duration_M,Have shorter or longer duration (maturity or crop cycle time difference (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_GoodTillering_M,Have good tillering capacity (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_SeedRate_M,Require less seed (seed rate) per LU (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_EasyThreshing_M,Can be threshed easily (grains can be separated easily) (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Storability_M,Can be stored longer (storability) without damage (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_FlourColour_M,Have appealing flour color (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_MineralRich_M,"Are fortified with minerals (e.g., zinc) for better nutrition (Code1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_BreadMaking_M,Are good for injera/bread making (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_HighProtein_M,Have better protein content (how elastic the dough is?) (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_HighFibre_M,Have better Fiber content (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Taste_M,Taste of the cooked product (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Milling_Qlty_M,Milling quality/de-husking (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Grain_Price_M,Price of grain (Code1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Rank_M,"If important, rank the three main attribute [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Rank_1_M,"If important, rank the three main attributes [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Rank_2_M,"If important, rank the three main attributes [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 15,English,Trait_Rank_3_M,"If important, rank the three main attributes [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_Saving,"Do you think there will be enough wheat seeds available for the farmers, Own production/Savings (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_SocialNetwork,"Do you think there will be enough wheat seeds available for the farmers, Social network (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_Markets,"Do you think there will be enough wheat seeds available for the farmers, Markets (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_ComntySeedGrp,"Do you think there will be enough wheat seeds available for the farmers, Community based seed groups (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_GovAgency,"Do you think there will be enough wheat seeds available for the farmers, Governmaent agency (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_GovAgency1,"Overall, do you think there will be enough wheat seeds available for farmers, Other Government agency (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_NonGov,"Do you think there will be enough wheat seeds available for the farmers, Non Government agency (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_Other,"Do you think there will be enough wheat seeds available for the farmers, Other (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Src_Specify,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Market_1,"If you buy seed from market, from which market would you buy your wheat",Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Seed_Market_2,"If you buy seed from market, from which market would you buy your wheat",Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 16,English,Last_Seasn_OwnWSeed,"Please answer the following questions, if you have used own saved wheat seed In the last Meher/rainy/Kiremt season",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Last_Seasn_OwnWSeed,"Please answer the following questions, if you have used own saved wheat seed In the last Meher/rainy/Kiremt season",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,SL_No,Serial Number,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Variety_Name,Variety name,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Store_Seperate,Did you store wheat selected for seed separate from other wheat? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Seed_Storage_Place,Where do you store the seed? (Code 43),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Seed_Storage_Place_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Seed_Storage_Prob,What major storage problem do you have? (Code 44),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Seed_Storage_Prob_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Seed_Disease_Prob,Did you experience any disease problems with the variety? (Code 45),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Seed_Disease_Prob,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Seed_Replace_freq,"On average, how often do you replace your wheat seed? [Once in____ years]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,SeedVar_Unique_Chara,What is the unique character that you find useful in this variety? (Code 46),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,SeedVar_Unique_Chara_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.9,Page number 16,English,Additional_Variety,Is there an additional wheat variety used from own saved seed during the last season Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_Saving_M,"Do you think there will be enough wheat seeds available for the farmers, Own production/Savings (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_SocialNetwork_M,"Do you think there will be enough wheat seeds available for the farmers, Social network (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_Markets_M,"Do you think there will be enough wheat seeds available for the farmers, Markets (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_ComntySeedGrp_M,"Do you think there will be enough wheat seeds available for the farmers, Community based seed groups (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_GovAgency_M,"Do you think there will be enough wheat seeds available for the farmers, Governmaent agency (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_GovAgency1_M,"Overall, do you think there will be enough wheat seeds available for farmers, Other Government agency (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_NonGov_M,"Do you think there will be enough wheat seeds available for the farmers, Non Government agency (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_Other_M,"Do you think there will be enough wheat seeds available for the farmers, Other (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Src_Specify_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Market_1_M,"If you buy seed from market, from which market would you buy your wheat [MHH]",Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Seed_Market_2_M,"If you buy seed from market, from which market would you buy your wheat [MHH]",Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.6_M4.8,Page number 16,English,Last_Seasn_OwnWSeed_M,"Please answer the following questions, if you have used own saved wheat seed In the last Meher/rainy/Kiremt season [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Last_Seasn_OwnWSeed_M,"Please answer the following questions, if you have used own saved wheat seed In the last Meher/rainy/Kiremt season [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,SL_No_M,Serial Number [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Variety_Name_M,Variety name [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Store_Seperate_M,Did you store wheat selected for seed separate from other wheat? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Seed_Storage_Place_M,Where do you store the seed? (Code 43) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Seed_Storage_Place_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Seed_Storage_Prob_M,What major storage problem do you have? (Code 44) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Seed_Storage_Prob_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Seed_Disease_Prob_M,Did you experience any disease problems with the variety? (Code 45) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Seed_Disease_Prob_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Seed_Replace_freq_M,"On average, how often do you replace your wheat seed? [Once in____ years] [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,SeedVar_Unique_Chara_M,What is the unique character that you find useful in this variety? (Code 46) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,SeedVar_Unique_Chara_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.9,Page number 16,English,Additional_Variety_M,Is there an additional wheat variety used from own saved seed during the last season Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F5,Page number 17,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F5,Page number 17,English,Decision_Intro,Role in household decision-making around production and income generated,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F5,Page number 17,English,Influence_Decision_Income,How much influence did you have in decisions on the use of income generate(Code 48),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F5.1,Page number 17,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F5.1,Page number 17,English,HH_Activity,Activity (Code 51),Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,F5.1,Page number 17,English,Activity_Part,"Did you yourself participate in [ACTIVITY] in the past 12 months, from [PRESENT MONTH] last year to [PRESENT MONTH] this year (Code 47)",Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,F5.1,Page number 17,English,Decision_maker_Actvty,"When decisions are made regarding [ACTIVITY], who is it that normally takes the decision? (Code 48)",Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,F5.1,Page number 17,English,Influence_Decision_Actvty,How much influence did you have in making decisions about [ACTIVITY]? (Code 49),Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,F5.1,Page number 17,English,Own_Decision_Actvty,To what extent do you feel you can make your own personal decisions regarding activity if you wanted to? (Code 50),Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,M5,Page number 17,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M5,Page number 17,English,Decision_Intro_M,Role in household decision-making around production and income generated [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M5,Page number 17,English,Influence_Decision_Income_M,How much influence did you have in decisions on the use of income generate(Code 48) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M5.1,Page number 17,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M5.1,Page number 17,English,HH_Activity_M,Activity (Code 51) [MHH],Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,M5.1,Page number 17,English,Activity_Part_M,"Did you yourself participate in [ACTIVITY] in the past 12 months, from [PRESENT MONTH] last year to [PRESENT MONTH] this year (Code 47) [MHH]",Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,M5.1,Page number 17,English,Decision_maker_Actvty_M,"When decisions are made regarding [ACTIVITY], who is it that normally takes the decision? (Code 48) [MHH]",Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,M5.1,Page number 17,English,Influence_Decision_Actvty_M,How much influence did you have in making decisions about [ACTIVITY]? (Code 49) [MHH],Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,M5.1,Page number 17,English,Own_Decision_Actvty_M,To what extent do you feel you can make your own personal decisions regarding activity if you wanted to? (Code 50) [MHH],Code ,,0
AGG_HH_Survey_Ethiopia.xlsx,F7,Page number 18,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F7,Page number 18,English,Info_Src_Name,Source name (Code 52),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F7,Page number 18,English,Info_Access_Yn,Has anyone in your household got access to information from [SOURCE] in the past 12 months (Code 53),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F7,Page number 18,English,NoInfo_Access_Rsn,"If not accessed, the reason.(Code 54)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F7,Page number 18,English,NoInfo_Access_Rsn_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F7,Page number 18,English,Info_Access_Decision,"If accessed, Who made the decision to access [SOURCE] most of the time?(Code 55)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M7,Page number 18,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M7,Page number 18,English,Info_Src_Name_M,Source name (Code 52) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M7,Page number 18,English,Info_Access_Yn_M,Has anyone in your household got access to information from [SOURCE] in the past 12 months (Code 53) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M7,Page number 18,English,NoInfo_Access_Rsn_M,"If not accessed, the reason.(Code 54) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M7,Page number 18,English,NoInfo_Access_Rsn_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M7,Page number 18,English,Info_Access_Decision_M,"If accessed, Who made the decision to access [SOURCE] most of the time?(Code 55) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Memb_Yn,Have you been a member of formal and informal institutions associated with farming in the last 3 years? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Type,Type of group you are/were a member of (Code 57),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Memb_Self,Are you a member of this group? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Funcn_1,FIRST most important group function (Code 58),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Funcn_2_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Funcn_2,SECOND most important group function (Code 58),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Funcn_1_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Funcn_3,THIRD most important group function (Code 58),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Funcn_3_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Join_Yr,Year joined (ETH Calendar) (YYYY),Integer,YYYY,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Role,Role in the group (Code 59),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Memb_Still,Still a member now? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Left_Rsn_1,"If no, FIRST reason for leaving the group (Code 60)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Left_OthrRsn_1,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Left_Rsn_2,"If no, SECOND reason for leaving the group (Code 60)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Left_OthrRsn_2,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Left_Rsn_3,"If no, THIRD reason for leaving the group (Code 60)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8,Page number 19,English,Group_Left_OthrRsn_3,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Memb_Yn_M,Have you been a member of formal and informal institutions associated with farming in the last 3 years? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Type_M,Type of group you are/were a member of (Code 57) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Memb_Self_M,Are you a member of this group? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Funcn_1_M,FIRST most important group function (Code 58) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Funcn_2_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Funcn_2_M,SECOND most important group function (Code 58) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Funcn_1_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Funcn_3_M,THIRD most important group function (Code 58) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Funcn_3_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Join_Yr_M,Year joined (ETH Calendar) (YYYY) [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Role_M,Role in the group (Code 59) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Memb_Still_M,Still a member now? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Left_Rsn_1_M,"If no, FIRST reason for leaving the group (Code 60) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Left_OthrRsn_1_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Left_Rsn_2_M,"If no, SECOND reason for leaving the group (Code 60) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Left_OthrRsn_2_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Left_Rsn_3_M,"If no, THIRD reason for leaving the group (Code 60) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8,Page number 19,English,Group_Left_OthrRsn_3_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,SocialNetwork_Intro,Social networks,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Num_YrsIn_Kebele,How many years have you been living in this Kebele?,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_InKebele_FinanceNeed,Number of relatives People whom you can rely on for critical support in times of financial need within this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_InKebele_FinanceNeed,Number of friends People whom you can rely on for critical support in times of financial need within this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_InKebele_FinanceNeed,Number of acquaintances People whom you can rely on for critical support in times of financial need within this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_OutKebele_FinanceNeed,Number of relatives People you can rely on for support in times of financial need outside this kebele,Integer,,0
