HH_Id,Dietery_Intro,Rate_Health,Dignosed_Covid_Yn,Covid_Infecn_Date,Vegetarian_Yn,Egg_Consumpn_Yn,Milk_Consumpn_Yn,Fasting_Day_Yn,Eat_Cereals_Yn,Eat_Tubers_Yn,Eat_Pulses_Yn,Eat_Nuts_Seed_Yn,Eat_MilkPrdct_Yn,Eat_FleshFood_Yn,Eat_Egg_Yn,Eat_GreenLeafVeg_Yn,Eat_VitFruits_Yn,Eat_VitVeg_Yn,Eat_OthrVeg_Yn,Eat_OthrFruit_Yn,Eat_Oil_Fat_Yn,Eat_Condiments_Yn,Eat_Savory_Yn,Eat_Sweet_Yn,Eat_SugarBev_Yn,Consume_Alcohol_Yn,Food_Comments
339,1,1,0, ,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,NO Comments
340,1,2,0, ,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,NO Comments
341,1,1,0, ,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,NO Comments
342,1,1,0, ,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
343,1,2,0, ,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,NO Comments
344,1,1,0, ,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,NO Comments
345,1,1,0, ,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
346,1,1,0, ,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,No Comments
398,1,2,0, ,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO Comments
399,1,1,0, ,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
400,1,1,0, ,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
495,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
496,1,1,0, ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NONE
498,1,2,0, ,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NO
499,1,2,0, ,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NO
500,1,2,0, ,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NO COMENNT
501,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,NONE
502,1,1,0, ,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,ENSET
504,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,1,2,0, ,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,NO COMMENT
507,1,1,0, ,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,NO COMMENT
508,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
510,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,NONE
511,1,1,0, ,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
512,1,1,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1132,1,2,0, ,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,NO
1133,1,1,0, ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, 
1134,1,3,0, ,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"MOST OF THE TIME THEY EAT ENSET, CABEJI AND COFFE"
1135,1,2,0, ,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NO Comments
1137,1,1,0, ,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,NO
1138,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NO COMMENT
1139,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NO
1141,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NO
1178,1,3,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lack Of Food
1179,1,2,0, ,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NO Comments
1181,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1182,1,1,0, ,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,KOCHO (INSAT)
1189,1,2,0, ,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
1191,1,1,0, ,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0, 
1193,1,1,0, ,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,NONE
1194,1,2,0, ,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NO
1199,1,2,0, ,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NO
1200,1,1,0, ,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0, 
1435,1,1,0, ,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,ENSET IS OWER MAIN FOOD
1436,1,2,0, ,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,NO
1439,1,2,0, ,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO Comments
1440,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, 
1441,1,2,0, ,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,NO
1442,1,1,0, ,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,NO Comments
1443,1,2,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1468,1,1,0, ,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NONE
1470,1,1,0, ,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,NONE
1472,1,1,0, ,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,NO COMMENT
1473,1,2,0, ,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NO
1475,1,1,0, ,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1477,1,1,0, ,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,NO COMMENT
1478,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1479,1,2,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1480,1,2,0, ,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NO COMMENTS
1481,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1595,1,1,0, ,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,NO
1597,1,1,0, ,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,NONE
1598,1,1,0, ,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,NO
1599,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, NO
1600,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NO
1694,1,2,0, ,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1, 
1695,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO
1697,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1, 
1698,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,NONE
1699,1,2,0, ,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1700,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1, 
1731,1,1,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1732,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1733,1,1,0, ,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,MOST OF THE TIME THEY WERE ATE ENSET WITH CABEGE.
1734,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,NO
1735,1,1,0, ,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,NO Comments
1739,1,1,0, ,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,NO
1740,1,2,0, ,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1752,1,1,0, ,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,NO Comments
1754,1,1,0, ,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,NO Comments
1756,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,NO
1760,1,1,0, ,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,NO
1762,1,1,0, ,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NO
1763,1,1,0, ,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,NO Comments
1766,1,1,1, ,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0, 
1767,1,1,0, ,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0, 
1769,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,NO Comments
1771,1,2,0, ,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,NO Comments
1773,1,2,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1774,1,2,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1778,1,1,0, ,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,IN SNNPR ENSET IS MOST COMMON FOOD. BUT I MISS IN OPTION
1779,1,2,0, ,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,NO COMMENTS
1780,1,1,0, ,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,NO Comments
1784,1,1,0, ,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0, 
1786,1,1,0, ,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,THEY WERE ATE MANY KIND OF FOOD BECAUSE OF HOLIDAY.
1787,1,1,0, ,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0, 
1861,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NO Comments
1862,1,2,0, ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1863,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,KOCHO (INSAT)
1864,1,2,0, ,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NO
1867,1,3,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
1868,1,2,0, ,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO
1869,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 
1870,1,1,0, ,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0, 
1873,1,1,0, ,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0, 
1874,1,1,0, ,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,KOCHO (INSAT)
1876,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1877,1,2,0, ,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,NO
1905,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0, 
1907,1,2,0, ,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0, 
2040,1,2,0, ,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1, 
2041,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0, 
2042,1,2,0, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NO Comments
2043,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, 
2044,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,NONE
2045,1,2,0, ,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NO Comments
2046,1,2,0, ,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NO Comments
2047,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NO Comments
2048,1,2,0, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 
2049,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,NO
2050,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NO
5001,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO ANY
5002,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,NONE
5003,1,1,0, ,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0, 
5004,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,NONE
5005,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, 
5006,1,1,0, ,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,KOCHO (INSAT)
5007,1,2,0, ,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO ANY
5008,1,2,0, ,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 
5009,1,2,0, ,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NO
5010,1,2,0, ,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO Comments
5011,1,1,0, ,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,NONE
5012,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
5013,1,2,0, ,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,No
5014,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,NONE
5015,1,2,0, ,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
5016,1,2,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
5017,1,1,0, ,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,NO Comments
5018,1,2,0, ,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,NO Comments
5019,1,1,0, ,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0, 
5020,1,1,0, ,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0, 
5021,1,2,0, ,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
5022,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,NO Comments
5023,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 
5024,1,2,0, ,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N9 Comments
5025,1,1,0, ,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,NO
5026,1,1,0, ,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NO
5027,1,2,0, ,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO Comments
5028,1,3,0, ,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,MOST OF THE TIME THEY WERE ATE ENSET(KOCHO) AND CABBAGE
5029,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,NONE
5030,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NONE
5031,1,1,0, ,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1, 
5032,1,1,0, ,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,NO Comments
5033,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, 
5034,1,1,0, ,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,MONE
5035,1,1,0, ,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
5036,1,2,0, ,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NO
