HH_Id,Impr_WheatVar_Trait,Trait_HighYld,Trait_Adaption,Trait_High_StawYld,Trait_Taller,Trait_Shorter,Trait_Lodging_Tol,Trait_Disese_Res,Trait_BoldGrain,Trait_Duration,Trait_GoodTillering,Trait_SeedRate,Trait_EasyThreshing,Trait_Storability,Trait_FlourColour,Trait_MineralRich,Trait_BreadMaking,Trait_HighProtein,Trait_HighFibre,Trait_Taste,Trait_Milling_Qlty,Trait_Grain_Price,Trait_Rank,Trait_Rank_1,Trait_Rank_2,Trait_Rank_3,Seed_Src_Saving,Seed_Src_SocialNetwork,Seed_Src_Markets,Seed_Src_ComntySeedGrp,Seed_Src_GovAgency,Seed_Src_GovAgency1,Seed_Src_NonGov,Seed_Src_Other,Seed_Src_Specify,Seed_Market_1,Seed_Market_2,Last_Seasn_OwnWSeed
47,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
48,ABCFGHMPU,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,GEBRE KIRISTOS,GOBESA,0
49,ACDEF,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
68,CFH,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CFH,C,F,H,1,0,0,0,1,1,0,0, ,ROBGABAYA,ROBGABAYA,0
69,ABCDEH,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,ARSI.  ROBE,ARSI.   ROBE,0
70,EFGH,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,0,0,1,0,0,0,0,0, ,ALILA,0,0
75,ABCGHP,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,ABP,A,B,P,0,0,0,0,0,0,0,0, ,DRREBA,KULA,0
76,ABCGH,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,ARSI.  ROBE,ARSI.  ROBE,0
77,ABCHM,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,DEREBA,KULA,1
78,DGH,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DGH,D,G,H,1,1,1,0,0,1,0,0, ,ROBGABAYA,ROBGABAYA,0
79,ABHMPU,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,ABU,A,B,U,0,0,0,0,0,0,0,0, ,DEREBA MARKET,HALILA MARKET,1
80,ACFGH,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,0,0,1,0,1,0,0,0, ,SUDE,0,0
81,DFG,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFG,D,F,G,1,0,1,0,1,0,0,0, ,DAREBA,DAREBA,0
82,CFH,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CFH,C,F,H,1,0,1,0,1,1,0,0, ,DARABA,DARABA,0
83,ACEFH,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E,0,0,0,0,0,0,0,0, ,SUDE,SUDE,0
84,CDGHI,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CDG,C,D,G,0,0,0,0,0,0,0,0, ,0,0,0
85,DEFGH,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DGH,D,G,H,0,0,1,0,0,0,0,0, ,ALILA,0,1
86,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
87,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
88,ABCDFGKLNOPRSU,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,BCD,B,C,D,1,1,0,1,1,1,1,0, ,NA,NA,1
90,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
95,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,0,1,1,0,0, ,NONE, NONE,0
97,ABCDFGHIJKMNPRST,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,ABC,A,B,C,1,1,1,1,1,1,1,0, ,ADABA,NA,0
104,ABCFGIJKMOPQST,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,CFG,C,F,G,1,1,0,1,1,1,1,0, ,NA,NA,1
105,FGHP,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,GHP,G,H,P,0,0,1,0,1,1,0,0, ,Nagelle Arsi,Nagelle Arsi,0
106,BCDFG,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Arsi Neggele,Arsi  Neggele,0
107,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,ARSI. Neggele,ARSI. Neggele,0
108,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
109,ABCDFGJKMNOQRSTU,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,DFG,D,F,G,1,1,1,1,1,1,1,0, ,NAGELE,NA,0
110,ACDFGHKLNOQRS,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,DGH,D,G,H,0,1,1,1,1,1,1,0, ,NA,NA,1
111,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,1,1,1,1,1,0,0, ,NAGALE,NAGALE,0
112,ABCFGHJKMOQS,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,ACG,A,C,G,1,1,1,1,1,1,1,0, ,NAGELE,NA,0
113,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,0,0,1,1,1,0,0, ,NONE,NONE,0
127,ABCG,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,GUMGUMA,KERSA,1
128,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,BULCHANA,KERSA,1
130,BCDFGHQ,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,BCD,B,C,D,0,0,1,1,1,1,0,0, ,NA,NA,0
131,ABCG,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,BULCHANA,KERSA,1
132,AFGL,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,AFG,A,F,G,1,1,1,0,1,1,0,0, ,Kersa,Sagure,1
133,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,1,0,1,1,1,0,0, ,NONE,NO,0
134,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,0,1,1,1,0,0, ,NONE,NONE,0
135,ABGL,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,1,1,1,0,0, ,Kersa,Sagure,0
136,ABCFGHMP,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,EGO,KERSA,0
137,ACDFGH,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CFG,C,F,G,0,0,1,1,1,1,1,0, ,NA,NA,0
138,ABDFG,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D,0,0,0,0,0,0,0,0, ,KERSA,KERSA,0
139,ABCDFGHM,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,EGO,KERSA,0
140,ABCGHM,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,EGO,SAGURE,0
141,ABCEG,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,KERSA,KERSA,0
143,CHJ,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CHJ,C,H,J,1,0,1,0,1,1,0,0, ,NOT BUY,NOT BUY,1
144,ABCDFGH,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,1,1,1,1,1,0, ,KARSA,KARSA,0
211,AEFGH,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,1,0,0,0,1,1,0,0, ,Goljota,Goljota,1
212,AFGLM,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FLM,F,L,M,1,0,0,0,1,1,0,0, ,Goljota,Goljota,1
215,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,0,0,0,0,0,0,0,0, ,GOLJOTA,NONE,1
216,AEFG,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,1,0,1,1,0,0, ,Goljota,Goljota,0
217,ABCEGHIKL,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,BEI,B,E,I,0,0,1,1,1,1,1,0, ,GOLJOTA,NA,0
218,ACDFHIKLNPRT,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,AHI,A,H,I,0,1,1,1,1,1,1,0, ,NA,NA,0
220,ABFGST,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,BGS,B,G,S,0,0,1,0,1,1,0,0, ,Goljota,Goljota,0
222,ABCEGHIJLN,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,EGI,E,G,I,0,0,1,1,1,1,1,0, ,GOLJOTA,NA,0
223,ABCEFGHIJMOPR,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,ABC,A,B,C,0,0,1,1,1,1,1,0, ,GOLJOTA,NA,0
224,ACDEFHIJKLNPST,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,CDF,C,D,F,0,0,1,1,1,1,1,0, ,NA,NA,0
225,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,GOLJOTA,NONE,1
227,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,GOLJOTA,NEGELE,1
228,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,1,0,0,0,0,0,0, ,GOLJOTA,NEGELE,1
421,ACEG,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEG,A,E,G,1,1,1,0,0,1,0,0, ,Etaya,Dera,1
422,ADG,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADG,A,D,G,0,0,0,0,0,0,0,0, ,ITAYA,ITAYA,0
423,ADH,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ADH,A,D,H,1,0,0,0,0,1,0,0, ,Etaya,None,1
424,ABCGH,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,DAWE,ETEYA,1
425,FGH,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,1,1,1,1,0,1,0,0, ,ITAYA,ITAYA,1
426,DGI,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DGI,D,G,I,0,0,1,0,0,0,0,0, ,0,0,1
427,ABCD,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,ITAYA,ITAYA,0
428,ABDFGHM,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,AGH,A,G,H,1,1,1,1,1,1,0,0, ,Etaya,None,1
429,ADH,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ADH,A,D,H,0,1,1,1,1,1,0,0, ,Etaya,None,0
430,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,1,1,1,0,0,0,0,0, ,ETEYA,NONE,1
431,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,1,1,1,1,0,0,0,0, ,ETEYA,GUTICHA,1
432,ACEG,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E,1,1,1,0,1,1,1,0, ,ITAYA,ITAYA,0
433,FGH,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,1,1,1,1,0,1,0,0, ,ITAYA,ITAYA,0
434,ACIO,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,AIO,A,I,O,0,0,1,1,1,1,1,1,Dandaa,Etaya,None,1
435,ABU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABU,A,B,U,1,0,0,0,0,0,0,0, ,ITEYA,NONE,1
436,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,ITAYA,ITAYA,0
454,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
455,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
456,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,1
457,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
458,ABCGHKMP,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,EDO,ROBE,1
459,ABCGHKMP,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AHP,A,H,P,0,0,0,0,0,0,0,0, ,EDO,ROBE/ MELKAWAKENA,0
460,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,DODOLA,DODOLA,0
461,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
462,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
463,ABCFGHU,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,EDO,DODOLA,0
464,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,0,1,1,0,0, ,NONE,NONE,0
465,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
466,ABCGHKMP,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,1,0,0,0,0,1,0,0, ,EDO,DODOLA,1
467,ABCGHKMPU,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,AHU,A,H,U,1,0,1,0,0,0,0,0, ,DODOLA,EDO,0
468,ABGHMPU,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AHU,A,H,U,0,0,0,0,0,0,0,0, ,EDO,ROBE,0
469,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
470,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
471,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
544,BCDHJL,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,CDH,C,D,H,0,0,0,0,0,0,0,0, ,KERSA,0,0
545,EGH,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EGH,E,G,H,1,0,1,0,1,1,0,0, ,0,0,1
547,ABCEH,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,KERSA,KERSA,0
548,ABCFGH,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,1,0,1,1,0,0, ,GUMGUMA,KERSA,0
549,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,KERSA,KERSA,0
550,EFGIJ,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,EGI,E,G,I,1,0,1,0,0,0,1,0, ,QARSA,0,0
552,ABCGHKM,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,KERSA,GUMGUMA,0
553,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,KERSA,KERSA,0
554,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,0,1,1,0,0, ,KERSA,KERSA,0
555,AFGM,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,1,1,1,0,0, ,Kersa,Kersa,0
556,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,KERSA,GUMIGUMA,1
558,ACOPQ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,AOQ,A,O,Q,0,0,0,0,1,1,0,0, ,Kersa,None,0
559,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,0,0,0,1,0,0, ,0,0,0
651,ABCDG,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,ARSI.  ROBE,ARSI.  ROBE,0
652,ACDFH,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D,0,0,0,0,0,0,0,0, ,ARSI.  ROBE,ARSI.  ROBE,0
653,EFGHI,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G,0,0,0,0,0,0,0,0, ,ROBE,0,0
654,CFH,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CFH,C,F,H,1,0,0,0,1,1,0,0, ,0,0,0
656,CGHT,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CGT,C,G,T,0,0,0,0,0,0,0,0, ,ROBE,0,0
657,GLQ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,GLQ,G,L,Q,0,0,1,0,1,1,0,0, ,Robe,None,0
658,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,P,P, , ,0,0,1,1,1,1,0,0, ,Robe,None,0
659,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,ROBE,NONE,1
660,CDE,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDE,C,D,E,1,1,1,1,1,1,0,0, ,DAREBA,DAREBA,1
662,ABGH,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,ROBE,NONE,1
664,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,1,0,0,0,0,0, ,ROBE,NONR,1
665,BCFGHJ,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,1,0,1,0,0,1,1,0, ,ROBE,0,0
667,ABGHM,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,ROBE,NONE,0
668,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,0,1,1,0,0, ,0,0,0
670,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,1,0,1,0,0,0,0,0, ,ITAYA,NONE,1
671,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,ITEYA,NONR,1
672,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,ITEYA,NONE,1
673,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,ITEYA,NONE,1
674,ACH,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACH,A,C,H,1,0,1,0,1,1,0,0, ,ITAYA,ITAYA,0
675,ABCHMU,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,ABU,A,B,U,0,0,0,0,0,0,0,0, ,WELARGI,ETEYA,0
676,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,ITEYA,NONE,1
677,ADGHST,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,AGT,A,G,T,0,0,1,0,0,0,0,0, ,ITAYA,0,0
678,CDG,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDG,C,D,G,0,0,1,0,0,0,0,0, ,ITAYA,0,1
679,ABCGHKMP,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,Eteya,Welargi,1
680,FGH,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,0,0,1,0,0,0,0,0, ,ITAYA,0,0
681,CDEFG,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDG,C,D,G,0,0,1,0,0,0,0,0, ,IY,ITAYA,0
682,CGL,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CGL,C,G,L,0,0,1,0,0,0,0,0, ,ITAYA,0,0
683,ABGHIKMP,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,WELARGI,ETEYA,1
684,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,1,1,1,0,0, ,ITAYA,ITAYA,0
685,ABGHMPU,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,1,0,0,0,0,0,0,0, ,WELARGI LOCAL MARKET,ETEYA TOWN MARKET,1
686,FGH,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,1,1,1,0,0,0,0,0, ,ITAYA,ITAYA,1
687,FGH,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,1,0,1,1,0,1,0,0, ,ITAYA,ITAYA,0
689,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
690,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
691,ABGHKMP,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AHP,A,H,P,1,0,0,0,0,0,0,0, ,GEDIDO,ADABA,1
692,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
693,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,1
694,ABGHKMP,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AGP,A,G,P,0,0,0,0,0,0,0,0, ,GEDIDO,ADABA,1
695,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
696,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
697,ABGHMPU,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AHU,A,H,U,0,0,0,0,0,0,0,0, ,GEDEDO,DODOLA,0
