HH_Id,SocioEconomic_Intro_M,Module_Resp_M,Next_Season_Plan_M,Wheat_Area_Change _M,WArea_Change_CovidEff_M,Wheat_Replace_Crop_M,Wheat_Replace_OthrCrop_M,Wheat_ReplaceBy_Crop_M,Wheat_ReplaceBy_OthrCrop_M,Wheat_Cult_NextSeason_Yn_M,Wheat_Area_Change_Rsn _M,Wheat_Area_Change_OthrRsn _M,WheatSeed_Qnt_Change_M,Increse_Input_Yn_M,Increse_Input_Rsn_M,Increse_Input_OthrRsn_M,Wheat_Constraints_M,WConstraints_SeedAvlblty_M,WConstraints_SeedPrice_M,WConstraints_SeedQlty_M,WConstraints_SeedCredit_M,WConstraints_FertAvlblty_M,WConstraints_FertPrice_M,WConstraints_FertCredit_M,WConstraints_QltyChemFert_M,WConstraints_HumanLabour_M,WConstraints_WageRate_M,WConstraints_SkilledLabour_M,WConstraints_AvlbltyChemHerb_M,WConstraints_HerbicidePrice_M,WConstraints_HerbicideCredit_M,WConstraints_QltyHerbicide_M,WConstraints_OutputMrkt_M,WConstraints_AccessInfo_M,WConstraints_GrainPrice_M,WConstraints_AvlbltyFamLab_M,WConstraints_Drought_M,WConstraints_Flood_M,WConstraints_Heat_M,WConstraints_Pest_M,WConstraints_Disease_M,WConstraints_SoilFert_M,WConstraint_Rank_M,WConstraint_Rank1_M,WConstraint_Rank2_M,WConstraint_Rank3_M
3030,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,D,E,F
3031,1,1,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHMNOY,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,ABC,A,B,C
3032,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHLMOW,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,ABC,A,B,C
3033,1,1,1,2,0,, ,19, ,1,3, ,0,0,, ,ABDEFGJY,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3034,1,1,1,2,0,, ,97, ,1,1, ,2,,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3035,1,1,1,1,0,6, ,, ,,2, ,1,,2, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
3036,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFLM,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,AFL,A,F,L
3037,1,1,1,1,0,19, ,, ,,2, ,0,1,, ,ABCEFLM,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
3038,1,1,1,1,0,19, ,, ,,13, ,0,1,, ,ABCDEFGHILM,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
3039,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
3040,1,1,1,3,,, ,, ,,, ,0,1,, ,ABFLM,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
3041,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEFLMWX,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,BFX,B,F,X
3042,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEFLMO,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,AEL,A,E,L
3043,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEFWXY,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,BFX,B,F,X
32,1,1,1,1,0,99,KAROT,, ,,13, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
33,1,1,1,2,0,, ,99,KAROT,1,1, ,1,,8, ,ABDEFGILMNPQ,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,BEG,B,E,G
34,1,1,1,4,,, ,, ,,, ,2,,, ,ABLQ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ABL,A,B,L
35,1,1,1,1,0,2, ,, ,,13, ,1,,13, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
36,1,1,1,1,0,2, ,, ,,4, ,1,,6, ,ABDEFGHILMNP,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,ABE,A,B,E
37,1,1,1,4,,, ,, ,,, ,2,,, ,AFKLO,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FKL,F,K,L
38,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
39,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
40,1,1,1,4,,, ,, ,,, ,2,,, ,AMOWY,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,AOY,A,O,Y
41,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCFHJLORWX,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,ACF,A,C,F
42,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
43,1,1,1,3,,, ,, ,,, ,1,,1, ,ABDEG,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
44,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
45,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
46,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
47,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
48,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
49,1,1,1,3,,, ,, ,,, ,1,,1, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
68,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
69,1,1,1,3,,, ,, ,,, ,0,0,, ,ACEGH,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E
70,1,1,1,1,0,3, ,, ,,6, ,1,,2, ,ADH,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADH,A,D,H
75,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEFGHLMNOWXY,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,ABF,A,B,F
76,1,1,1,3,,, ,, ,,, ,0,0,, ,ACDFH,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
77,1,1,1,2,0,, ,3, ,0,5, ,0,0,, ,ABCDEFGHIJLMNRWX,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,ABC,A,B,C
78,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
79,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGJLMNOSX,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,BCF,B,C,F
80,1,1,1,1,0,2, ,, ,,2, ,1,,13, ,GHNQ,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,GNQ,G,N,Q
81,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
82,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
83,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEGIJ,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
84,1,1,1,1,0,3, ,, ,,8, ,1,,6, ,MQX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,MQX,M,Q,X
85,1,1,1,1,0,3, ,, ,,1, ,1,,4, ,EFGHM,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H
86,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
87,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
88,1,1,1,1,0,3, ,, ,,2, ,1,,6, ,ACDEFHJLMOPRSUV,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,CDH,C,D,H
90,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
95,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
97,1,1,1,1,0,3, ,, ,,2, ,1,,2, ,ABCDEFGIJLMNOQRTUWXY,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,ABC,A,B,C
104,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
105,1,1,1,4,,, ,, ,,, ,2,,, ,HILSWXY,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,HXY,H,X,Y
106,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
107,1,1,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
108,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
109,1,1,1,1,0,2, ,, ,,4, ,1,,4, ,ABCEFGHIKMNOPQRSTVW,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,ABC,A,B,C
110,1,1,1,1,0,3, ,, ,,2, ,1,,6, ,ABDEHIJLNOPQ,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,ABE,A,B,E
111,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
112,1,1,1,1,1,3, ,, ,,1, ,1,,6, ,ABCDEGHJLMOPRTV,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,CDE,C,D,E
113,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
127,1,1,1,3,,, ,, ,,, ,0,0,, ,ABFG,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
128,1,1,1,3,,, ,, ,,, ,0,0,, ,ABFM,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
130,1,1,1,2,0,, ,99,BARLEY,1,10, ,0,0,, ,ADFGILMNP,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,ADG,A,D,G
131,1,1,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
132,1,1,1,3,,, ,, ,,, ,1,,13, ,CKOY,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,COY,C,O,Y
133,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
134,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
135,1,1,1,1,0,2, ,, ,,13, ,1,,13, ,AEIP,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,AEP,A,E,P
136,1,1,1,1,0,97, ,, ,,2, ,1,,2, ,ABCEFHJLMOUX,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,ACE,A,C,E
137,1,1,1,1,0,2, ,, ,,1, ,1,,9, ,ABDEFGH,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
138,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
139,1,1,1,2,0,, ,99,BARELY,0,5, ,1,,5, ,ABCEFMOQSUWX,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,ABC,A,B,C
140,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHJLMNOUWX,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,ABC,A,B,C
141,1,1,1,3,,, ,, ,,, ,1,,2, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
143,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
144,1,1,1,1,0,2, ,, ,,6, ,2,,, ,ABDEFGHLN,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
211,1,1,1,4,,, ,, ,,, ,2,,, ,EFLMY,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,FLY,F,L,Y
212,1,1,1,1,0,2, ,, ,,13, ,0,1,, ,ILRY,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,LRY,L,R,Y
215,1,1,1,3,,, ,, ,,, ,1,,8, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADF,A,D,F
216,1,1,1,4,,, ,, ,,, ,2,,, ,LOSUWXY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,OWY,O,W,Y
217,1,1,1,1,0,3, ,, ,,1, ,1,,4, ,ABCDEFGHJKLNPQRTU,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,BDE,B,D,E
218,1,1,1,1,0,2, ,, ,,2, ,1,,6, ,ABCDFGHIKLNORTVX,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,ABC,A,B,C
220,1,1,1,4,,, ,, ,,, ,2,,, ,LORY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,ORY,O,R,Y
222,1,1,1,1,0,2, ,, ,,4, ,1,,2, ,ABCEGHJLO,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
223,1,1,1,1,0,2, ,, ,,2, ,1,,6, ,ABCDEFHJLNPQSUVX,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,ABC,A,B,C
224,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
225,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
227,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
228,1,1,1,2,0,, ,3, ,0,3, ,0,1,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
421,1,1,1,3,,, ,, ,,, ,0,1,, ,AELP,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ELP,E,L,P
422,1,1,1,1,0,97, ,, ,,6, ,0,0,, ,ACF,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
423,1,1,1,3,,, ,, ,,, ,0,0,, ,EKLO,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ELO,E,L,O
424,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
425,1,1,1,3,,, ,, ,,, ,0,1,, ,BFH,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFH,B,F,H
426,1,1,1,1,0,2, ,, ,,7, ,1,,2, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
427,1,1,1,1,0,97, ,, ,,2, ,0,0,, ,AEI,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEI,A,E,I
428,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
429,1,1,1,1,0,2, ,, ,,13, ,1,,13, ,EFIM,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EIM,E,I,M
430,1,1,1,1,0,5, ,, ,,1, ,0,0,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
431,1,1,1,3,,, ,, ,,, ,0,0,, ,ABFM,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
432,1,1,1,1,0,97, ,, ,,2, ,0,0,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
433,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
434,1,1,1,3,,, ,, ,,, ,2,,, ,AEF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
435,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
436,1,1,1,1,0,97, ,, ,,2, ,0,0,, ,AEF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
454,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
455,1,1,1,3,,, ,, ,,, ,1,,2, ,ABDFG,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
456,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
457,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
458,1,1,1,2,0,, ,99,BARELY,0,8, ,1,,8, ,ABCEFHLMOPWX,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,BCF,B,C,F
459,1,1,1,1,0,99,BARELY,, ,,99,INCREASE WHEAT GRAIN PRICE,1,,99,INCREASE EHEAT GRAIN PRICE,ABCEFHMOUWX,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,ABF,A,B,F
460,1,1,1,3,,, ,, ,,, ,0,1,, ,BDE,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E
461,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
462,1,1,1,3,,, ,, ,,, ,0,1,, ,BDY,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BDY,B,D,Y
463,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHLMORX,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,ACE,A,C,E
464,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
465,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
466,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFLMQRUWX,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,ABE,A,B,E
467,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHLMORWXY,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,ACY,A,C,Y
468,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHLMNOPUX,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,ABF,A,B,F
469,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
470,1,1,1,3,,, ,, ,,, ,1,,2, ,ABDFM,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
471,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
544,1,1,1,1,0,99,BARLEY,, ,,5, ,1,,13, ,EFHM,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EFH,E,F,H
545,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
547,1,1,1,3,,, ,, ,,, ,1,,2, ,ACDFH,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
548,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEFJLMUWX,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,ACE,A,C,E
549,1,1,1,3,,, ,, ,,, ,1,,2, ,ABFHK,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
550,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
552,1,1,1,2,0,, ,99,BARELY,0,5, ,0,0,, ,ABCDEFGHJLMNORSWX,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,CEF,C,E,F
553,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
554,1,1,1,1,0,0, ,, ,,8, ,1,,8, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
555,1,1,1,1,0,2, ,, ,,13, ,1,,13, ,IKLOPQ,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,KLP,K,L,P
556,1,1,1,3,,, ,, ,,, ,0,0,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
558,1,1,1,1,0,2, ,, ,,13, ,1,,13, ,LNOPU,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,LOP,L,O,P
559,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
651,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
652,1,1,1,1,0,0, ,, ,,2, ,1,,2, ,ABDFH,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
653,1,1,1,1,0,3, ,, ,,6, ,1,,6, ,CDFGI,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFG,D,F,G
654,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
656,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
657,1,1,1,1,0,4, ,, ,,13, ,0,0,, ,ELO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ELO,E,L,O
