HH_Id,SocialNetwork_Intro_M,Num_YrsIn_Kebele_M,Reltv_InKebele_FinanceNeed_M,Frnds_InKebele_FinanceNeed_M,Acquint_InKebele_FinanceNeed_M,Reltv_OutKebele_FinanceNeed_M,Frnds_OutKebele_FinanceNeed_M,Acquint_OutKebele_FinanceNeed_M,Reltv_Kebele_LeaderPositn_M,Frnds_Kebele_LeaderPositn_M,Acquint_Kebele_LeaderPositn_M,Reltv_InKebele_QltySeed_M,Frnds_InKebele_QltySeed_M,Acquint_InKebele_QltySeed_M,Reltv_OutKebele_QltySeed_M,Frnds_OutKebele_QltySeed_M,Acquint_OutKebele_QltySeed_M,Reltv_InKebele_GrainTrader_M,Frnds_InKebele_GrainTrader_M,Acquint_InKebele_GrainTrader_M,Reltv_OutKebele_GrainTrader_M,Frnds_OutKebele_GrainTrader_M,Acquint_OutKebele_GrainTrader_M,Reltv_InKebele_InfoAccess_M,Frnds_InKebele_InfoAccess_M,Acquint_InKebele_InfoAccess_M,Reltv_OutKebele_InfoAccess_M,Frnds_OutKebele_InfoAccess_M,Acquint_OutKebele_InfoAccess_M,Traders_Trust_Yn_M,Trader_Trust_Type_M,Trader_Trust_Type_Othr_M,Trader_Trust_Why_M,Rely_GovSupp_Yn_M,Rely_GovSupp_Covid_M,GovOfficial_Skill_Conf_M
700,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
701,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
703,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
705,1,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,2,1,0,0,0,1,6, , ,1,0,5
706,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,2,1, ,THEY PAY BY GOOD PRICE,0,0,4
708,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
709,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
711,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
712,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
714,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
715,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
716,1,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,2,1,0,0,0,1,6, , ,1,0,5
717,1,42,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,2,1,0,0,2,2,6, , ,1,0,2
817,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
818,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
819,1,56,2,5,0,3,2,0,0,0,4,2,4,0,0,0,0,0,2,4,0,0,6,2,4,3,0,2,0,4,, , ,1,0,5
820,1,38,4,7,3,3,2,0,0,3,2,3,3,1,0,0,0,0,2,4,0,1,4,2,4,3,1,3,2,4,, , ,1,1,6
822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
823,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
824,1,40,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,4,1,2,2,0,0,0,2,6, , ,0,0,3
826,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2,1,0,0,0,1,6, , ,1,0,2
827,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
829,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
830,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
831,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
832,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
833,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
871,1,75,2,2,1,5,2,1,0,5,3,2,3,1,2,3,2,0,0,2,3,5,2,0,0,0,0,0,0,2,6, , ,1,0,3
872,1,75,4,5,2,2,3,0,4,2,2,2,3,0,0,2,0,0,1,2,0,4,6,2,5,3,2,2,0,1,6, , ,1,1,5
873,1,38,5,5,1,2,3,0,0,3,2,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
876,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6, , ,1,1,5
877,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
878,1,65,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,, , ,1,0,4
879,1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,1,6, , ,1,1,4
880,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,1,1,5
881,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
882,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
883,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
884,1,35,1,1,0,0,0,0,1,1,1,2,2,2,0,0,0,2,2,1,2,2,1,2,2,2,1,1,1,4,, , ,1,1,5
885,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,2,6, , ,1,0,4
886,1,40,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2,2,2,2,1,5,, , ,1,1,4
887,1,70,2,2,0,1,3,0,2,1,0,1,1,0,5,10,0,1,3,5,0,5,0,1,5,0,0,0,0,2,6, , ,1,0,2
888,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,5
889,1,64,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,2,0,0,1,3,6, , ,0,0,4
890,1,58,5,3,1,2,2,2,2,2,1,2,3,1,2,2,1,3,3,2,2,2,1,2,2,3,1,2,1,2,6, , ,1,0,2
891,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
892,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
893,1,70,3,2,1,0,2,3,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,1,2,2,1,2,4,, , ,0,0,4
894,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
895,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
896,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
897,1,50,2,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,5,1,3,2,0,0,2,1,6, , ,1,1,5
899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
900,1,55,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,4,, , ,1,1,5
901,1,50,3,4,2,2,2,0,0,0,0,2,1,0,0,1,0,0,2,3,0,0,5,1,2,0,0,2,1,2,6, , ,1,1,3
902,1,55,2,2,1,5,3,2,0,0,0,4,3,2,2,2,2,0,0,0,3,3,0,2,2,0,2,2,0,2,6, , ,1,1,2
903,1,50,1,1,0,1,1,0,2,2,1,0,0,0,1,1,1,1,0,0,1,1,2,1,2,2,1,0,0,4,, , ,1,1,5
904,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,, , ,1,1,6
905,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,5
906,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
907,1,46,2,2,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,3,0,0,2,1,2,0,0,0,0,2,1, ,THEY HAVE PERMANENT ADDRESS,1,0,5
908,1,56,4,6,0,2,3,0,0,4,2,2,4,0,0,0,0,0,0,2,3,0,5,1,3,1,0,0,0,2,6, , ,0,0,5
910,1,48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,2,0,0,0,0,2,6, , ,1,0,4
911,1,46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,2,6, , ,1,0,5
912,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
913,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
915,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6, , ,1,0,5
916,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
917,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
918,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
919,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
920,1,41,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,4,1,2,0,0,0,0,2,6, , ,1,1,4
921,1,76,3,3,0,1,2,0,0,2,4,1,2,0,0,0,0,0,0,3,0,0,5,2,3,2,0,2,0,2,6, , ,1,0,4
922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
923,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
924,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
1061,1,70,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,2,0,0,4,, , ,1,1,4
1062,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,6
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1064,1,60,2,3,1,2,2,1,1,2,0,0,0,0,0,2,2,0,0,0,2,3,0,0,3,0,0,0,1,2,6, , ,1,0,2
1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1067,1,60,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,6
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1072,1,35,1,1,0,0,0,1,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,, , ,1,1,5
1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1077,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,, , ,1,1,6
1078,1,48,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,1,0,0,0,0,0,0,0,2,6, , ,1,1,2
1211,1,56,1,1,1,2,2,1,1,1,0,0,0,1,2,2,2,1,1,0,2,1,1,1,2,2,2,2,1,5,, , ,0,0,4
1213,1,55,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,, , ,1,1,6
1214,1,55,1,1,0,0,1,1,0,0,2,2,2,1,1,1,1,0,2,1,1,1,2,2,1,1,1,1,1,5,, , ,1,1,5
1215,1,55,1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,5,, , ,1,1,5
1216,1,43,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0,0,5,, , ,1,1,5
1219,1,70,1,1,0,1,2,0,1,2,1,0,0,1,2,1,1,0,0,0,0,0,2,2,1,0,0,0,0,4,, , ,1,1,5
1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1222,1,70,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6, , ,1,1,6
1223,1,80,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,6
1224,1,46,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,6
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1226,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,6
1230,1,72,2,3,0,1,0,0,1,2,4,1,2,0,0,0,0,0,0,2,0,0,5,1,3,2,0,0,1,4,, , ,1,1,2
1232,1,56,3,5,2,3,2,0,0,0,0,3,2,0,1,2,0,0,2,3,0,2,6,3,5,3,0,2,1,1,6, , ,1,1,6
1235,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,6
1237,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
1238,1,50,2,1,2,1,1,2,1,1,1,1,2,2,0,0,1,1,2,2,0,0,2,1,2,1,2,0,1,5,, , ,1,1,5
1239,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
1240,1,40,1,1,1,0,2,1,0,0,0,2,1,1,1,1,1,2,2,2,3,3,0,0,0,1,1,1,1,5,, , ,1,1,5
1273,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
1274,1,56,1,0,1,1,0,0,1,1,0,0,2,2,1,1,0,0,1,1,0,0,1,2,2,1,0,0,0,4,, , ,1,1,5
1275,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
1276,1,70,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,6
1277,1,45,1,1,1,0,0,2,1,1,1,0,0,0,1,1,1,2,0,2,2,1,1,2,1,0,0,0,0,4,, , ,1,1,5
1278,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
1280,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
1282,1,50,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,6
1307,1,65,2,2,1,2,5,1,1,2,3,2,2,4,4,4,2,0,0,0,3,3,1,2,3,1,2,2,1,2,6, , ,1,1,3
1311,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,, , ,1,1,6
1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1313,1,48,0,2,0,2,3,2,0,3,2,2,3,2,2,3,2,0,0,0,0,0,2,2,2,2,3,1,0,3,6, , ,1,0,3
1314,1,21,0,2,1,5,3,2,1,1,2,2,3,1,2,2,1,0,0,0,2,3,2,0,0,0,2,1,3,2,6, , ,0,1,2
1317,1,55,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,5,, , ,1,1,5
1318,1,40,2,1,0,2,1,0,1,0,3,2,1,0,0,1,1,0,0,0,0,0,0,2,2,1,2,0,0,2,6, , ,1,1,2
1319,1,60,5,3,1,2,3,1,2,3,2,1,3,2,0,0,0,0,0,0,3,3,2,0,3,0,3,2,0,2,6, , ,1,1,3
1320,1,65,1,1,1,1,2,0,2,2,0,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,0,0,0,5,, , ,1,1,5
1323,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,6
1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1325,1,35,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,4,0,2,1,0,0,0,1,6, , ,1,0,4
1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
1328,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
1329,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
1330,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
1331,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
1332,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
1333,1,37,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,2,1,0,0,0,5,, , ,0,1,6
1334,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
1335,1,52,3,4,2,2,1,0,0,0,3,2,3,0,0,0,0,0,0,3,0,0,5,2,4,0,0,2,0,2,6, , ,1,0,2
1401,1,42,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,2
1403,1,50,2,2,0,1,1,0,1,0,2,3,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,2
1408,1,38,2,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,2
1409,1,50,2,3,1,0,3,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,3
1413,1,50,2,1,0,0,0,0,1,2,2,1,1,2,1,1,2,0,0,0,0,0,0,2,2,2,2,0,0,5,, , ,1,1,5
1415,1,35,3,3,0,2,2,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,2
6001,1,52,2,2,2,1,1,2,0,1,1,1,1,2,0,0,1,2,0,0,0,2,1,2,2,2,2,2,2,5,, , ,1,1,5
6002,1,52,2,2,1,0,0,1,1,1,2,1,1,2,2,2,2,1,1,1,2,0,0,3,2,2,2,1,0,5,, , ,1,1,5
6003,1,45,2,2,2,2,2,1,1,2,1,2,3,2,0,0,0,2,2,1,2,2,1,2,3,2,1,2,0,5,, , ,1,1,5
6004,1,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,3,2,0,0,0,2,1, ,THEY TAKE ALL THE GRAINS,1,0,5
6005,1,61,4,5,0,3,2,0,1,2,4,2,2,0,0,0,0,0,2,2,0,2,4,3,5,3,0,2,3,3,1, ,THE RESPECT THIER CUSTOMERS,1,1,6
6006,1,54,6,5,2,3,3,0,0,0,0,2,2,0,0,3,0,2,1,0,2,3,0,1,0,0,2,2,0,2,6, , ,1,0,2
6007,1,47,2,2,0,2,2,0,2,3,0,2,1,0,1,1,0,0,5,0,2,2,0,0,0,0,0,0,0,2,6, , ,1,0,2
6008,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6, , ,1,1,5
6011,1,65,1,1,1,0,0,1,1,2,2,0,0,0,1,1,2,2,2,1,1,2,2,2,2,2,0,0,0,5,, , ,1,1,5
6012,1,25,2,2,1,2,3,1,2,5,1,2,3,2,1,2,0,2,3,1,2,1,3,1,2,2,2,2,0,2,6, , ,1,0,2
6013,1,50,3,3,2,2,2,1,2,2,1,3,3,1,2,2,1,2,3,3,2,2,1,2,2,1,2,2,1,2,6, , ,1,0,2
6014,1,48,5,5,2,2,1,1,2,2,1,2,2,1,0,3,2,0,0,0,0,0,2,2,1,0,0,0,0,3,6, , ,1,1,3
6015,1,43,3,5,0,2,2,0,0,2,4,2,3,0,0,2,0,0,2,3,0,2,5,2,3,2,1,2,3,2,6, , ,1,0,5
6016,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,3,1,0,0,0,1,6, , ,1,0,4
6017,1,55,2,3,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,5,2,3,1,0,0,0,2,6, , ,1,1,5
6019,1,44,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,5,0,2,1,0,0,0,1,6, , ,1,0,5
6020,1,35,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4, ,THEY WAS NOT TRUSTED FOR THEIR WORK,1,1,2
6021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
6022,1,50,2,2,0,1,0,2,0,0,0,2,1,1,1,2,2,2,0,0,0,0,0,1,2,2,2,2,2,5,, , ,1,1,5
6023,1,35,1,1,0,2,0,2,0,0,0,1,1,1,2,2,1,0,2,1,0,2,1,2,2,0,0,0,1,5,, , ,1,1,5
6024,1,40,2,0,1,0,0,1,2,0,2,2,2,1,1,2,0,0,0,0,2,0,1,1,1,0,0,2,3,5,, , ,1,1,5
6025,1,36,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2,1,0,0,1,4,, , ,1,1,5
6026,1,60,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,0,1,1,1,0,0,4,, , ,1,1,4
6027,1,60,1,1,2,0,2,2,0,0,0,2,2,2,1,1,1,1,1,2,2,2,3,0,0,0,2,1,2,5,, , ,1,1,5
6028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
6030,1,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,6
6031,1,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6, , ,1,1,6
6032,1,49,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,1,1,6
6033,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,1,6
6034,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6, , ,1,1,6
6035,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
6036,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,, , ,0,0,5
6037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
6038,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
6039,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6, , ,1,0,5
329,1,38,1,12,2,2,2,14,1,2,4,3,2,2,2,2,2,1,3,2,2,2,4,6,6,6,2,6,6,4,, , ,1,0,4
330,1,75,10,20,20,25,25,25,25,2,0,2,25,25,20,20,40,1,1,2,1,1,1,1,1,3,2,2,10,4,, , ,1,0,5
331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
332,1,38,25,25,20,25,9,9,8,8,2,25,25,25,25,25,25,20,23,10,5,5,5,5,5,5,5,5,5,5,, , ,1,1,3
333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
334,1,50,10,20,8,25,25,25,2,0,0,0,20,28,5,2,2,3,2,2,0,0,0,0,0,0,0,0,0,4,, , ,1,1,4
335,1,52,10,20,20,20,25,20,2,2,2,0,28,20,20,0,20,2,0,0,0,0,0,0,0,0,0,0,0,4,, , ,1,1,3
336,1,2,2,2,3,3,2,2,1,2,1,2,3,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,3,2, ,THEY Are Good TO US,0,1,4
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,
338,1,35,2,1,2,2,2,3,0,0,0,5,23,20,10,28,50,10,1,1,1,1,1,2,2,3,1,2,3,2,3, ,I HAVE SEEN THEM Before,0,0,4
