HH_Id,Seed_Src_M,Seed_Src_LastSeason_M,Seed_Src_Select_Exp_M,Num_WheatVar_FromSrc_M,Qnt_Seed_FromSrc_M,WheatVar_Name_M,WheatVar_Type_M,SeedSrc_Aquired_M,SeedSrc_Aquired_Othr_M,Involve_Seed_Arrange_M,Involve_Seed_Arrange_Othr_M,Var_Bfr_Src_Yn_M,Seed_Avlbl_Time_M,Seed_Acquire_Where_M,Seed_Acquire_How_M,Price_Seed_M,Seed_Clean_Yn_M,Seed_Germintn_M,SeedVar_Yld_Rate_M,ByPdct_Perfm_Rate_M,Var_Choose_Rsn_M,Var_Choose_Rsn_Othr_M
946,7,0,,,, ,,, ,, ,,,,,,,,,,, 
946,8,0,,,, ,,, ,, ,,,,,,,,,,, 
946,9,0,,,, ,,, ,, ,,,,,,,,,,, 
948,1,1,1,2,100,Hidase,1,1, ,1, ,1,1,1,97,2,1,1,1,1,1, 
948,2,0,,,, ,,, ,, ,,,,,,,,,,, 
948,3,0,,,, ,,, ,, ,,,,,,,,,,, 
948,4,0,,,, ,,, ,, ,,,,,,,,,,, 
948,5,0,,,, ,,, ,, ,,,,,,,,,,, 
948,6,0,,,, ,,, ,, ,,,,,,,,,,, 
948,7,0,,,, ,,, ,, ,,,,,,,,,,, 
948,8,0,,,, ,,, ,, ,,,,,,,,,,, 
948,9,0,,,, ,,, ,, ,,,,,,,,,,, 
949,1,1,1,1,300,HEDASE,2,1, ,1, ,1,1,1,1,2,2,2,2,2,3, 
949,2,0,,,, ,,, ,, ,,,,,,,,,,, 
949,3,1,1,1,150,HEDASE,2,4, ,1, ,1,1,1,1,2,2,2,2,2,3, 
949,4,0,,,, ,,, ,, ,,,,,,,,,,, 
949,5,0,,,, ,,, ,, ,,,,,,,,,,, 
949,6,0,,,, ,,, ,, ,,,,,,,,,,, 
949,7,0,,,, ,,, ,, ,,,,,,,,,,, 
949,8,0,,,, ,,, ,, ,,,,,,,,,,, 
949,9,0,,,, ,,, ,, ,,,,,,,,,,, 
951,1,1,1,1,250,DENDA,2,1, ,3, ,1,1,1,97,2,1,1,1,1,3, 
951,2,0,,,, ,,, ,, ,,,,,,,,,,, 
951,3,0,,,, ,,, ,, ,,,,,,,,,,, 
951,4,0,,,, ,,, ,, ,,,,,,,,,,, 
951,5,0,,,, ,,, ,, ,,,,,,,,,,, 
951,6,0,,,, ,,, ,, ,,,,,,,,,,, 
951,7,0,,,, ,,, ,, ,,,,,,,,,,, 
951,8,0,,,, ,,, ,, ,,,,,,,,,,, 
951,9,0,,,, ,,, ,, ,,,,,,,,,,, 
952,1,0,,,, ,,, ,, ,,,,,,,,,,, 
952,2,0,,,, ,,, ,, ,,,,,,,,,,, 
952,3,0,,,, ,,, ,, ,,,,,,,,,,, 
952,4,1,0,1,100,digelo,2,4, ,1, ,1,2,1,1,2,1,1,1,1,1, 
952,5,0,,,, ,,, ,, ,,,,,,,,,,, 
952,6,0,,,, ,,, ,, ,,,,,,,,,,, 
952,7,0,,,, ,,, ,, ,,,,,,,,,,, 
952,8,0,,,, ,,, ,, ,,,,,,,,,,, 
952,9,0,,,, ,,, ,, ,,,,,,,,,,, 
956,1,1,1,1,70,dendea,4,1, ,3, ,1,1,1,97,1,1,1,2,1,1, 
956,2,0,,,, ,,, ,, ,,,,,,,,,,, 
956,3,0,,,, ,,, ,, ,,,,,,,,,,, 
956,4,0,,,, ,,, ,, ,,,,,,,,,,, 
956,5,0,,,, ,,, ,, ,,,,,,,,,,, 
956,6,0,,,, ,,, ,, ,,,,,,,,,,, 
956,7,0,,,, ,,, ,, ,,,,,,,,,,, 
956,8,0,,,, ,,, ,, ,,,,,,,,,,, 
956,9,0,,,, ,,, ,, ,,,,,,,,,,, 
957,1,1,1,2,200,Dendea,1,1, ,1, ,1,1,1,97,2,1,1,1,1,1, 
957,2,0,,,, ,,, ,, ,,,,,,,,,,, 
957,3,0,,,, ,,, ,, ,,,,,,,,,,, 
957,4,0,,,, ,,, ,, ,,,,,,,,,,, 
957,5,0,,,, ,,, ,, ,,,,,,,,,,, 
957,6,0,,,, ,,, ,, ,,,,,,,,,,, 
957,7,0,,,, ,,, ,, ,,,,,,,,,,, 
957,8,0,,,, ,,, ,, ,,,,,,,,,,, 
957,9,0,,,, ,,, ,, ,,,,,,,,,,, 
958,1,0,,,, ,,, ,, ,,,,,,,,,,, 
958,2,0,,,, ,,, ,, ,,,,,,,,,,, 
958,3,0,,,, ,,, ,, ,,,,,,,,,,, 
958,4,1,1,1,50,HUDASSIE,2,5, ,3, ,0,1,1,1,2,1,1,2,2,6, 
958,5,0,,,, ,,, ,, ,,,,,,,,,,, 
958,6,0,,,, ,,, ,, ,,,,,,,,,,, 
958,7,0,,,, ,,, ,, ,,,,,,,,,,, 
958,8,0,,,, ,,, ,, ,,,,,,,,,,, 
958,9,0,,,, ,,, ,, ,,,,,,,,,,, 
959,1,0,,,, ,,, ,, ,,,,,,,,,,, 
959,2,0,,,, ,,, ,, ,,,,,,,,,,, 
959,3,1,1,1,15,DIGELU,2,2, ,1, ,1,1,1,1,3,1,1,1,1,2, 
959,4,0,,,, ,,, ,, ,,,,,,,,,,, 
959,5,0,,,, ,,, ,, ,,,,,,,,,,, 
959,6,0,,,, ,,, ,, ,,,,,,,,,,, 
959,7,0,,,, ,,, ,, ,,,,,,,,,,, 
959,8,0,,,, ,,, ,, ,,,,,,,,,,, 
959,9,0,,,, ,,, ,, ,,,,,,,,,,, 
960,1,0,,,, ,,, ,, ,,,,,,,,,,, 
960,2,0,,,, ,,, ,, ,,,,,,,,,,, 
960,3,1,1,1,100,digelo,4,4, ,1, ,1,1,3,1,3,1,1,3,1,7,disease tolerance
960,4,0,,,, ,,, ,, ,,,,,,,,,,, 
960,5,0,,,, ,,, ,, ,,,,,,,,,,, 
960,6,0,,,, ,,, ,, ,,,,,,,,,,, 
960,7,0,,,, ,,, ,, ,,,,,,,,,,, 
960,8,0,,,, ,,, ,, ,,,,,,,,,,, 
960,9,0,,,, ,,, ,, ,,,,,,,,,,, 
961,1,1,1,1,35,DENDEA,2,1, ,3, ,1,1,1,97,1,1,1,1,1,1, 
961,2,0,,,, ,,, ,, ,,,,,,,,,,, 
961,3,0,,,, ,,, ,, ,,,,,,,,,,, 
961,4,0,,,, ,,, ,, ,,,,,,,,,,, 
961,5,0,,,, ,,, ,, ,,,,,,,,,,, 
961,6,0,,,, ,,, ,, ,,,,,,,,,,, 
961,7,0,,,, ,,, ,, ,,,,,,,,,,, 
961,8,0,,,, ,,, ,, ,,,,,,,,,,, 
961,9,0,,,, ,,, ,, ,,,,,,,,,,, 
962,1,0,,,, ,,, ,, ,,,,,,,,,,, 
962,2,0,,,, ,,, ,, ,,,,,,,,,,, 
962,3,0,,,, ,,, ,, ,,,,,,,,,,, 
962,4,1,1,1,50,HEDASE,2,5, ,1, ,1,1,1,1,1,1,1,2,2,1, 
962,5,0,,,, ,,, ,, ,,,,,,,,,,, 
962,6,0,,,, ,,, ,, ,,,,,,,,,,, 
962,7,0,,,, ,,, ,, ,,,,,,,,,,, 
962,8,0,,,, ,,, ,, ,,,,,,,,,,, 
962,9,0,,,, ,,, ,, ,,,,,,,,,,, 
963,1,1,1,1,50,DANFE,2,1, ,3, ,1,1,1,97,2,1,1,1,1,1, 
963,2,0,,,, ,,, ,, ,,,,,,,,,,, 
963,3,0,,,, ,,, ,, ,,,,,,,,,,, 
963,4,0,,,, ,,, ,, ,,,,,,,,,,, 
963,5,0,,,, ,,, ,, ,,,,,,,,,,, 
963,6,0,,,, ,,, ,, ,,,,,,,,,,, 
963,7,0,,,, ,,, ,, ,,,,,,,,,,, 
963,8,0,,,, ,,, ,, ,,,,,,,,,,, 
963,9,0,,,, ,,, ,, ,,,,,,,,,,, 
964,1,0,,,, ,,, ,, ,,,,,,,,,,, 
964,2,0,,,, ,,, ,, ,,,,,,,,,,, 
964,3,1,1,1,50,DASHIN,2,4, ,1, ,1,1,1,1,2,2,2,2,2,3, 
964,4,0,,,, ,,, ,, ,,,,,,,,,,, 
964,5,0,,,, ,,, ,, ,,,,,,,,,,, 
964,6,0,,,, ,,, ,, ,,,,,,,,,,, 
964,7,0,,,, ,,, ,, ,,,,,,,,,,, 
964,8,0,,,, ,,, ,, ,,,,,,,,,,, 
964,9,0,,,, ,,, ,, ,,,,,,,,,,, 
965,1,0,,,, ,,, ,, ,,,,,,,,,,, 
965,2,1,1,1,50,Danfie,2,3, ,1, ,0,2,1,1,3,1,1,2,1,1, 
965,3,0,,,, ,,, ,, ,,,,,,,,,,, 
965,4,0,,,, ,,, ,, ,,,,,,,,,,, 
965,5,0,,,, ,,, ,, ,,,,,,,,,,, 
965,6,0,,,, ,,, ,, ,,,,,,,,,,, 
965,7,0,,,, ,,, ,, ,,,,,,,,,,, 
965,8,0,,,, ,,, ,, ,,,,,,,,,,, 
965,9,0,,,, ,,, ,, ,,,,,,,,,,, 
967,1,1,1,1,60,shemete,4,1, ,1, ,1,1,1,97,1,1,1,3,2,7,better disease resistance
967,2,0,,,, ,,, ,, ,,,,,,,,,,, 
967,3,0,,,, ,,, ,, ,,,,,,,,,,, 
967,4,0,,,, ,,, ,, ,,,,,,,,,,, 
967,5,0,,,, ,,, ,, ,,,,,,,,,,, 
967,6,0,,,, ,,, ,, ,,,,,,,,,,, 
967,7,0,,,, ,,, ,, ,,,,,,,,,,, 
967,8,0,,,, ,,, ,, ,,,,,,,,,,, 
967,9,0,,,, ,,, ,, ,,,,,,,,,,, 
968,1,0,,,, ,,, ,, ,,,,,,,,,,, 
968,2,0,,,, ,,, ,, ,,,,,,,,,,, 
968,3,1,1,1,50,DANFE,2,4, ,1, ,1,1,1,1,2,1,1,2,1,1, 
968,4,0,,,, ,,, ,, ,,,,,,,,,,, 
968,5,0,,,, ,,, ,, ,,,,,,,,,,, 
968,6,0,,,, ,,, ,, ,,,,,,,,,,, 
968,7,0,,,, ,,, ,, ,,,,,,,,,,, 
968,8,0,,,, ,,, ,, ,,,,,,,,,,, 
968,9,0,,,, ,,, ,, ,,,,,,,,,,, 
969,1,0,,,, ,,, ,, ,,,,,,,,,,, 
969,2,0,,,, ,,, ,, ,,,,,,,,,,, 
969,3,1,1,1,50,DANFE,2,4, ,1, ,1,1,1,1,2,2,2,2,2,3, 
969,4,0,,,, ,,, ,, ,,,,,,,,,,, 
969,5,0,,,, ,,, ,, ,,,,,,,,,,, 
969,6,0,,,, ,,, ,, ,,,,,,,,,,, 
969,7,0,,,, ,,, ,, ,,,,,,,,,,, 
969,8,0,,,, ,,, ,, ,,,,,,,,,,, 
969,9,0,,,, ,,, ,, ,,,,,,,,,,, 
971,1,0,,,, ,,, ,, ,,,,,,,,,,, 
971,2,0,,,, ,,, ,, ,,,,,,,,,,, 
971,3,0,,,, ,,, ,, ,,,,,,,,,,, 
971,4,1,0,1,13,Danfie,2,5, ,1, ,0,1,1,1,3,1,1,3,2,1, 
971,5,0,,,, ,,, ,, ,,,,,,,,,,, 
971,6,0,,,, ,,, ,, ,,,,,,,,,,, 
971,7,0,,,, ,,, ,, ,,,,,,,,,,, 
971,8,0,,,, ,,, ,, ,,,,,,,,,,, 
971,9,0,,,, ,,, ,, ,,,,,,,,,,, 
973,1,1,1,1,50,digelo,4,1, ,2, ,1,1,1,97,1,1,1,3,1,1, 
973,2,0,,,, ,,, ,, ,,,,,,,,,,, 
973,3,0,,,, ,,, ,, ,,,,,,,,,,, 
973,4,0,,,, ,,, ,, ,,,,,,,,,,, 
973,5,0,,,, ,,, ,, ,,,,,,,,,,, 
973,6,0,,,, ,,, ,, ,,,,,,,,,,, 
973,7,0,,,, ,,, ,, ,,,,,,,,,,, 
973,8,0,,,, ,,, ,, ,,,,,,,,,,, 
973,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,1,1,2,1,180,KEKEBA,2,1, ,3, ,1,2,1,97,2,2,2,2,2,1, 
1047,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1047,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,2,1,0,1,150,kekeba,4,4, ,2, ,0,2,1,1,2,1,1,2,2,1, 
1048,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1048,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,1,1,1,1,100,DANFE,0,1, ,2, ,0,1,1,1,2,2,2,2,2,1, 
1049,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1049,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,1,1,1,1,150,KEKEBA,2,1, ,3, ,1,2,1,97,2,1,1,1,1,3, 
1050,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1050,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,1,1,1,1,150,KEKEBA,2,1, ,3, ,1,1,1,97,1,1,1,1,1,1, 
1051,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1051,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,1,1,1,1,60,kekeba,4,1, ,3, ,1,1,1,97,1,1,1,1,2,1, 
1052,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1052,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,1,1,1,1,200,kekeba,4,1, ,3, ,1,1,1,97,1,1,1,1,2,1, 
1055,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1055,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1056,,,,,, ,,, ,, ,,,,,,,,,,, 
1057,1,1,0,1,100,KEKEBA,2,1, ,3, ,1,1,1,97,3,1,2,2,2,3, 
1057,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1057,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1057,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1057,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1057,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1057,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1057,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1057,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,1,1,1,1,150,KEKEBA,2,1, ,2, ,1,1,1,97,1,1,1,1,2,1, 
1058,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1058,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,1,1,0,1,50,Unknown Improved Seed,1,1, ,1, ,1,1,1,97,1,1,1,1,1,3, 
1059,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1059,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,1,1,1,1,150,KEKEBA,2,1, ,3, ,1,1,1,97,1,1,1,2,1,1, 
1060,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1060,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,2,1,1,1,30,DANFE,2,4, ,1, ,1,1,1,1,2,1,1,1,2,1, 
1117,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1117,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1118,,,,,, ,,, ,, ,,,,,,,,,,, 
1120,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1120,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1120,3,1,1,1,60,KEKEBA,2,4, ,1, ,1,1,1,1,2,1,1,1,2,1, 
1120,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1120,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1120,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1120,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1120,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1120,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,3,1,1,1,50,DASHIENE,2,4, ,1, ,0,1,2,1,2,2,2,2,2,3, 
1121,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1121,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,1,1,1,1,100,DASHEN,3,1, ,3, ,1,1,1,97,1,2,1,2,2,2, 
1122,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1122,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1124,,,,,, ,,, ,, ,,,,,,,,,,, 
1127,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1127,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1127,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1127,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1127,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1127,6,1,1,1,50,DASHEN,2,5, ,1, ,0,1,1,1,2,2,1,1,2,1, 
1127,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1127,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1127,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,6,1,1,1,25,kekeba,4,4, ,1, ,1,1,1,1,3,1,1,1,1,1, 
1131,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1131,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1344,1,1,1,1,50,DANFE,2,1, ,1, ,1,1,1,1,2,2,2,2,2,3, 
1344,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1344,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1344,4,1,0,1,50,DANFE,2,4, ,1, ,1,1,1,1,2,1,2,2,2,2, 
1344,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1344,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1344,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1344,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1344,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,1,1,1,1,40,danfe,2,1, ,1, ,0,1,1,97,1,1,1,2,1,1, 
1346,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1346,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1347,,,,,, ,,, ,, ,,,,,,,,,,, 
1349,1,1,1,1,25,DANFE,2,1, ,3, ,1,1,1,97,1,1,1,1,1,1, 
1349,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1349,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1349,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1349,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1349,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1349,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1349,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1349,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,3,1,1,1,40,Danfie,2,4, ,1, ,1,1,1,1,2,1,2,3,3,3, 
1350,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1350,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,1,1,1,1,40,DANFE,2,1, ,1, ,1,1,1,97,2,1,1,1,1,1, 
1352,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1352,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,4,1,1,1,50,75,2,4, ,1, ,1,1,1,1,2,1,2,2,2,2, 
1354,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1354,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,1,1,1,1,100,DANFE,2,1, ,1, ,1,1,1,97,2,1,1,1,1,1, 
1356,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1356,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,1,1,1,1,100,DANFE,2,1, ,3, ,1,1,1,97,1,1,1,1,1,2, 
1357,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1357,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,1,1,1,2,150,DANFE,2,1, ,3, ,1,1,1,97,2,1,2,1,1,1, 
1358,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1358,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1359,1,1,1,1,75,danfe,2,1, ,1, ,1,1,1,97,1,1,1,1,1,1, 
1359,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1359,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1359,4,0,,,, ,,, ,, ,,,,,,,,,,, 
