HH_Id,Group_Memb_Yn,Group_Type,Group_Memb_Self,Group_Funcn_1,Group_Funcn_2_Othr,Group_Funcn_2,Group_Funcn_1_Othr,Group_Funcn_3,Group_Funcn_3_Othr,Group_Join_Yr,Group_Role,Group_Memb_Still,Group_Left_Rsn_1,Group_Left_OthrRsn_1,Group_Left_Rsn_2,Group_Left_OthrRsn_2,Group_Left_Rsn_3,Group_Left_OthrRsn_3
564,1,9,0,, ,, ,, ,,,,, ,, ,, 
564,1,10,0,, ,, ,, ,,,,, ,, ,, 
564,1,11,1,11,WATER USE,99, ,, ,2007,3,1,, ,, ,, 
564,1,12,1,6, ,99, ,, ,2003,3,1,, ,, ,, 
564,1,13,0,, ,, ,, ,,,,, ,, ,, 
564,1,14,0,, ,, ,, ,,,,, ,, ,, 
565,0,1,0,, ,, ,, ,,,,, ,, ,, 
565,0,2,0,, ,, ,, ,,,,, ,, ,, 
565,0,3,0,, ,, ,, ,,,,, ,, ,, 
565,0,4,0,, ,, ,, ,,,,, ,, ,, 
565,0,5,0,, ,, ,, ,,,,, ,, ,, 
565,0,6,0,, ,, ,, ,,,,, ,, ,, 
565,0,7,0,, ,, ,, ,,,,, ,, ,, 
565,0,8,0,, ,, ,, ,,,,, ,, ,, 
565,0,9,0,, ,, ,, ,,,,, ,, ,, 
565,0,10,0,, ,, ,, ,,,,, ,, ,, 
565,0,11,0,, ,, ,, ,,,,, ,, ,, 
565,0,12,0,, ,, ,, ,,,,, ,, ,, 
565,0,13,0,, ,, ,, ,,,,, ,, ,, 
565,0,14,0,, ,, ,, ,,,,, ,, ,, 
567,0,1,0,, ,, ,, ,,,,, ,, ,, 
567,0,2,0,, ,, ,, ,,,,, ,, ,, 
567,0,3,0,, ,, ,, ,,,,, ,, ,, 
567,0,4,0,, ,, ,, ,,,,, ,, ,, 
567,0,5,0,, ,, ,, ,,,,, ,, ,, 
567,0,6,0,, ,, ,, ,,,,, ,, ,, 
567,0,7,0,, ,, ,, ,,,,, ,, ,, 
567,0,8,0,, ,, ,, ,,,,, ,, ,, 
567,0,9,0,, ,, ,, ,,,,, ,, ,, 
567,0,10,0,, ,, ,, ,,,,, ,, ,, 
567,0,11,0,, ,, ,, ,,,,, ,, ,, 
567,0,12,1,6, ,99, ,, ,1996,3,1,, ,, ,, 
567,0,13,0,, ,, ,, ,,,,, ,, ,, 
567,0,14,0,, ,, ,, ,,,,, ,, ,, 
568,0,1,0,, ,, ,, ,,,,, ,, ,, 
568,0,2,0,, ,, ,, ,,,,, ,, ,, 
568,0,3,0,, ,, ,, ,,,,, ,, ,, 
568,0,4,0,, ,, ,, ,,,,, ,, ,, 
568,0,5,0,, ,, ,, ,,,,, ,, ,, 
568,0,6,0,, ,, ,, ,,,,, ,, ,, 
568,0,7,1,9, ,99, ,, ,1995,3,1,, ,, ,, 
568,0,8,0,, ,, ,, ,,,,, ,, ,, 
568,0,9,0,, ,, ,, ,,,,, ,, ,, 
568,0,10,0,, ,, ,, ,,,,, ,, ,, 
568,0,11,0,, ,, ,, ,,,,, ,, ,, 
568,0,12,1,6, ,99, ,, ,1998,3,1,, ,, ,, 
568,0,13,0,, ,, ,, ,,,,, ,, ,, 
568,0,14,0,, ,, ,, ,,,,, ,, ,, 
569,0,1,0,, ,, ,, ,,,,, ,, ,, 
569,0,2,0,, ,, ,, ,,,,, ,, ,, 
569,0,3,0,, ,, ,, ,,,,, ,, ,, 
569,0,4,0,, ,, ,, ,,,,, ,, ,, 
569,0,5,0,, ,, ,, ,,,,, ,, ,, 
569,0,6,0,, ,, ,, ,,,,, ,, ,, 
569,0,7,1,9, ,99, ,, ,1995,3,1,, ,, ,, 
569,0,8,0,, ,, ,, ,,,,, ,, ,, 
569,0,9,0,, ,, ,, ,,,,, ,, ,, 
569,0,10,0,, ,, ,, ,,,,, ,, ,, 
569,0,11,0,, ,, ,, ,,,,, ,, ,, 
569,0,12,1,6, ,99, ,, ,1996,3,1,, ,, ,, 
569,0,13,0,, ,, ,, ,,,,, ,, ,, 
569,0,14,0,, ,, ,, ,,,,, ,, ,, 
570,0,1,0,, ,, ,, ,,,,, ,, ,, 
570,0,2,0,, ,, ,, ,,,,, ,, ,, 
570,0,3,0,, ,, ,, ,,,,, ,, ,, 
570,0,4,0,, ,, ,, ,,,,, ,, ,, 
570,0,5,0,, ,, ,, ,,,,, ,, ,, 
570,0,6,0,, ,, ,, ,,,,, ,, ,, 
570,0,7,0,, ,, ,, ,,,,, ,, ,, 
570,0,8,0,, ,, ,, ,,,,, ,, ,, 
570,0,9,0,, ,, ,, ,,,,, ,, ,, 
570,0,10,0,, ,, ,, ,,,,, ,, ,, 
570,0,11,0,, ,, ,, ,,,,, ,, ,, 
570,0,12,0,, ,, ,, ,,,,, ,, ,, 
570,0,13,0,, ,, ,, ,,,,, ,, ,, 
570,0,14,0,, ,, ,, ,,,,, ,, ,, 
571,0,1,0,, ,, ,, ,,,,, ,, ,, 
571,0,2,0,, ,, ,, ,,,,, ,, ,, 
571,0,3,0,, ,, ,, ,,,,, ,, ,, 
571,0,4,0,, ,, ,, ,,,,, ,, ,, 
571,0,5,0,, ,, ,, ,,,,, ,, ,, 
571,0,6,0,, ,, ,, ,,,,, ,, ,, 
571,0,7,0,, ,, ,, ,,,,, ,, ,, 
571,0,8,0,, ,, ,, ,,,,, ,, ,, 
571,0,9,0,, ,, ,, ,,,,, ,, ,, 
571,0,10,0,, ,, ,, ,,,,, ,, ,, 
571,0,11,0,, ,, ,, ,,,,, ,, ,, 
571,0,12,1,6, ,99, ,, ,1992,3,1,, ,, ,, 
571,0,13,0,, ,, ,, ,,,,, ,, ,, 
571,0,14,0,, ,, ,, ,,,,, ,, ,, 
572,1,1,0,, ,, ,, ,,,,, ,, ,, 
572,1,2,0,, ,, ,, ,,,,, ,, ,, 
572,1,3,0,, ,, ,, ,,,,, ,, ,, 
572,1,4,0,, ,, ,, ,,,,, ,, ,, 
572,1,5,0,, ,, ,, ,,,,, ,, ,, 
572,1,6,0,, ,, ,, ,,,,, ,, ,, 
572,1,7,0,, ,, ,, ,,,,, ,, ,, 
572,1,8,0,, ,, ,, ,,,,, ,, ,, 
572,1,9,0,, ,, ,, ,,,,, ,, ,, 
572,1,10,0,, ,, ,, ,,,,, ,, ,, 
572,1,11,0,, ,, ,, ,,,,, ,, ,, 
572,1,12,1,6, ,99, ,, ,1990,1,1,, ,, ,, 
572,1,13,0,, ,, ,, ,,,,, ,, ,, 
572,1,14,0,, ,, ,, ,,,,, ,, ,, 
573,0,1,1,2, ,99, ,, ,2005,3,1,, ,, ,, 
573,0,2,0,, ,, ,, ,,,,, ,, ,, 
573,0,3,0,, ,, ,, ,,,,, ,, ,, 
573,0,4,0,, ,, ,, ,,,,, ,, ,, 
573,0,5,0,, ,, ,, ,,,,, ,, ,, 
573,0,6,0,, ,, ,, ,,,,, ,, ,, 
573,0,7,0,, ,, ,, ,,,,, ,, ,, 
573,0,8,0,, ,, ,, ,,,,, ,, ,, 
573,0,9,0,, ,, ,, ,,,,, ,, ,, 
573,0,10,0,, ,, ,, ,,,,, ,, ,, 
573,0,11,0,, ,, ,, ,,,,, ,, ,, 
573,0,12,1,2, ,99, ,, ,1991,3,1,, ,, ,, 
573,0,13,0,, ,, ,, ,,,,, ,, ,, 
573,0,14,0,, ,, ,, ,,,,, ,, ,, 
574,0,1,0,, ,, ,, ,,,,, ,, ,, 
574,0,2,0,, ,, ,, ,,,,, ,, ,, 
574,0,3,0,, ,, ,, ,,,,, ,, ,, 
574,0,4,0,, ,, ,, ,,,,, ,, ,, 
574,0,5,0,, ,, ,, ,,,,, ,, ,, 
574,0,6,0,, ,, ,, ,,,,, ,, ,, 
574,0,7,0,, ,, ,, ,,,,, ,, ,, 
574,0,8,0,, ,, ,, ,,,,, ,, ,, 
574,0,9,0,, ,, ,, ,,,,, ,, ,, 
574,0,10,0,, ,, ,, ,,,,, ,, ,, 
574,0,11,0,, ,, ,, ,,,,, ,, ,, 
574,0,12,1,5, ,99, ,, ,1989,3,1,, ,, ,, 
574,0,13,0,, ,, ,, ,,,,, ,, ,, 
574,0,14,0,, ,, ,, ,,,,, ,, ,, 
575,1,1,0,, ,, ,, ,,,,, ,, ,, 
575,1,2,0,, ,, ,, ,,,,, ,, ,, 
575,1,3,0,, ,, ,, ,,,,, ,, ,, 
575,1,4,0,, ,, ,, ,,,,, ,, ,, 
575,1,5,0,, ,, ,, ,,,,, ,, ,, 
575,1,6,0,, ,, ,, ,,,,, ,, ,, 
575,1,7,0,, ,, ,, ,,,,, ,, ,, 
575,1,8,0,, ,, ,, ,,,,, ,, ,, 
575,1,9,0,, ,, ,, ,,,,, ,, ,, 
575,1,10,0,, ,, ,, ,,,,, ,, ,, 
575,1,11,0,, ,, ,, ,,,,, ,, ,, 
575,1,12,1,5, ,99, ,, ,1993,3,1,, ,, ,, 
575,1,13,0,, ,, ,, ,,,,, ,, ,, 
575,1,14,0,, ,, ,, ,,,,, ,, ,, 
576,1,1,0,, ,, ,, ,,,,, ,, ,, 
576,1,2,0,, ,, ,, ,,,,, ,, ,, 
576,1,3,0,, ,, ,, ,,,,, ,, ,, 
576,1,4,0,, ,, ,, ,,,,, ,, ,, 
576,1,5,0,, ,, ,, ,,,,, ,, ,, 
576,1,6,0,, ,, ,, ,,,,, ,, ,, 
576,1,7,1,9, ,99, ,, ,2003,3,1,, ,, ,, 
576,1,8,0,, ,, ,, ,,,,, ,, ,, 
576,1,9,0,, ,, ,, ,,,,, ,, ,, 
576,1,10,0,, ,, ,, ,,,,, ,, ,, 
576,1,11,0,, ,, ,, ,,,,, ,, ,, 
576,1,12,1,5, ,99, ,, ,1996,3,1,, ,, ,, 
576,1,13,0,, ,, ,, ,,,,, ,, ,, 
576,1,14,0,, ,, ,, ,,,,, ,, ,, 
943,1,1,0,, ,, ,, ,,,,, ,, ,, 
943,1,2,0,, ,, ,, ,,,,, ,, ,, 
943,1,3,0,, ,, ,, ,,,,, ,, ,, 
943,1,4,0,, ,, ,, ,,,,, ,, ,, 
943,1,5,0,, ,, ,, ,,,,, ,, ,, 
943,1,6,0,, ,, ,, ,,,,, ,, ,, 
943,1,7,0,, ,, ,, ,,,,, ,, ,, 
943,1,8,0,, ,, ,, ,,,,, ,, ,, 
943,1,9,0,, ,, ,, ,,,,, ,, ,, 
943,1,10,0,, ,, ,, ,,,,, ,, ,, 
943,1,11,0,, ,, ,, ,,,,, ,, ,, 
943,1,12,1,6, ,99, ,, ,1998,3,1,, ,, ,, 
943,1,13,0,, ,, ,, ,,,,, ,, ,, 
943,1,14,0,, ,, ,, ,,,,, ,, ,, 
944,0,1,0,, ,, ,, ,,,,, ,, ,, 
944,0,2,0,, ,, ,, ,,,,, ,, ,, 
944,0,3,0,, ,, ,, ,,,,, ,, ,, 
944,0,4,0,, ,, ,, ,,,,, ,, ,, 
944,0,5,0,, ,, ,, ,,,,, ,, ,, 
944,0,6,0,, ,, ,, ,,,,, ,, ,, 
944,0,7,0,, ,, ,, ,,,,, ,, ,, 
944,0,8,0,, ,, ,, ,,,,, ,, ,, 
944,0,9,0,, ,, ,, ,,,,, ,, ,, 
944,0,10,0,, ,, ,, ,,,,, ,, ,, 
944,0,11,0,, ,, ,, ,,,,, ,, ,, 
944,0,12,0,, ,, ,, ,,,,, ,, ,, 
944,0,13,0,, ,, ,, ,,,,, ,, ,, 
944,0,14,0,, ,, ,, ,,,,, ,, ,, 
945,0,1,0,, ,, ,, ,,,,, ,, ,, 
945,0,2,0,, ,, ,, ,,,,, ,, ,, 
945,0,3,0,, ,, ,, ,,,,, ,, ,, 
945,0,4,0,, ,, ,, ,,,,, ,, ,, 
945,0,5,0,, ,, ,, ,,,,, ,, ,, 
945,0,6,0,, ,, ,, ,,,,, ,, ,, 
945,0,7,0,, ,, ,, ,,,,, ,, ,, 
945,0,8,0,, ,, ,, ,,,,, ,, ,, 
945,0,9,0,, ,, ,, ,,,,, ,, ,, 
945,0,10,0,, ,, ,, ,,,,, ,, ,, 
945,0,11,0,, ,, ,, ,,,,, ,, ,, 
945,0,12,0,, ,, ,, ,,,,, ,, ,, 
945,0,13,0,, ,, ,, ,,,,, ,, ,, 
945,0,14,0,, ,, ,, ,,,,, ,, ,, 
946,0,1,0,, ,, ,, ,,,,, ,, ,, 
946,0,2,0,, ,, ,, ,,,,, ,, ,, 
946,0,3,0,, ,, ,, ,,,,, ,, ,, 
946,0,4,0,, ,, ,, ,,,,, ,, ,, 
946,0,5,0,, ,, ,, ,,,,, ,, ,, 
946,0,6,0,, ,, ,, ,,,,, ,, ,, 
946,0,7,0,, ,, ,, ,,,,, ,, ,, 
946,0,8,0,, ,, ,, ,,,,, ,, ,, 
946,0,9,0,, ,, ,, ,,,,, ,, ,, 
946,0,10,0,, ,, ,, ,,,,, ,, ,, 
946,0,11,0,, ,, ,, ,,,,, ,, ,, 
946,0,12,1,5, ,99, ,, ,1983,3,1,, ,, ,, 
946,0,13,0,, ,, ,, ,,,,, ,, ,, 
946,0,14,0,, ,, ,, ,,,,, ,, ,, 
948,1,1,0,, ,, ,, ,,,,, ,, ,, 
948,1,2,0,, ,, ,, ,,,,, ,, ,, 
948,1,3,0,, ,, ,, ,,,,, ,, ,, 
948,1,4,0,, ,, ,, ,,,,, ,, ,, 
948,1,5,0,, ,, ,, ,,,,, ,, ,, 
948,1,6,0,, ,, ,, ,,,,, ,, ,, 
948,1,7,0,, ,, ,, ,,,,, ,, ,, 
948,1,8,0,, ,, ,, ,,,,, ,, ,, 
948,1,9,0,, ,, ,, ,,,,, ,, ,, 
948,1,10,0,, ,, ,, ,,,,, ,, ,, 
948,1,11,0,, ,, ,, ,,,,, ,, ,, 
948,1,12,1,6, ,5, ,99, ,1992,3,1,, ,, ,, 
948,1,13,0,, ,, ,, ,,,,, ,, ,, 
948,1,14,0,, ,, ,, ,,,,, ,, ,, 
949,1,1,0,, ,, ,, ,,,,, ,, ,, 
949,1,2,0,, ,, ,, ,,,,, ,, ,, 
949,1,3,0,, ,, ,, ,,,,, ,, ,, 
949,1,4,0,, ,, ,, ,,,,, ,, ,, 
949,1,5,0,, ,, ,, ,,,,, ,, ,, 
949,1,6,0,, ,, ,, ,,,,, ,, ,, 
949,1,7,1,9, ,99, ,, ,2009,3,1,, ,, ,, 
949,1,8,1,5, ,99, ,, ,2008,3,1,, ,, ,, 
949,1,9,0,, ,, ,, ,,,,, ,, ,, 
949,1,10,0,, ,, ,, ,,,,, ,, ,, 
949,1,11,0,, ,, ,, ,,,,, ,, ,, 
949,1,12,1,6, ,99, ,, ,2007,3,1,, ,, ,, 
949,1,13,0,, ,, ,, ,,,,, ,, ,, 
949,1,14,0,, ,, ,, ,,,,, ,, ,, 
951,0,1,0,, ,, ,, ,,,,, ,, ,, 
951,0,2,0,, ,, ,, ,,,,, ,, ,, 
951,0,3,0,, ,, ,, ,,,,, ,, ,, 
951,0,4,0,, ,, ,, ,,,,, ,, ,, 
951,0,5,0,, ,, ,, ,,,,, ,, ,, 
951,0,6,0,, ,, ,, ,,,,, ,, ,, 
951,0,7,0,, ,, ,, ,,,,, ,, ,, 
951,0,8,0,, ,, ,, ,,,,, ,, ,, 
951,0,9,0,, ,, ,, ,,,,, ,, ,, 
951,0,10,0,, ,, ,, ,,,,, ,, ,, 
951,0,11,0,, ,, ,, ,,,,, ,, ,, 
951,0,12,1,6, ,99, ,, ,2005,3,1,, ,, ,, 
951,0,13,0,, ,, ,, ,,,,, ,, ,, 
951,0,14,0,, ,, ,, ,,,,, ,, ,, 
952,0,1,1,11,suger and oil,99, ,, ,2003,3,1,, ,, ,, 
952,0,2,0,, ,, ,, ,,,,, ,, ,, 
952,0,3,0,, ,, ,, ,,,,, ,, ,, 
952,0,4,0,, ,, ,, ,,,,, ,, ,, 
952,0,5,0,, ,, ,, ,,,,, ,, ,, 
952,0,6,0,, ,, ,, ,,,,, ,, ,, 
952,0,7,0,, ,, ,, ,,,,, ,, ,, 
952,0,8,0,, ,, ,, ,,,,, ,, ,, 
952,0,9,0,, ,, ,, ,,,,, ,, ,, 
952,0,10,0,, ,, ,, ,,,,, ,, ,, 
952,0,11,0,, ,, ,, ,,,,, ,, ,, 
952,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
952,0,13,0,, ,, ,, ,,,,, ,, ,, 
952,0,14,0,, ,, ,, ,,,,, ,, ,, 
956,0,1,1,11,suger and oil,2, ,99, ,1998,3,1,, ,, ,, 
956,0,2,0,, ,, ,, ,,,,, ,, ,, 
956,0,3,0,, ,, ,, ,,,,, ,, ,, 
956,0,4,0,, ,, ,, ,,,,, ,, ,, 
956,0,5,0,, ,, ,, ,,,,, ,, ,, 
956,0,6,0,, ,, ,, ,,,,, ,, ,, 
956,0,7,0,, ,, ,, ,,,,, ,, ,, 
956,0,8,0,, ,, ,, ,,,,, ,, ,, 
956,0,9,0,, ,, ,, ,,,,, ,, ,, 
956,0,10,0,, ,, ,, ,,,,, ,, ,, 
956,0,11,0,, ,, ,, ,,,,, ,, ,, 
956,0,12,1,6, ,99, ,, ,1985,3,1,, ,, ,, 
956,0,13,0,, ,, ,, ,,,,, ,, ,, 
956,0,14,0,, ,, ,, ,,,,, ,, ,, 
957,0,1,0,, ,, ,, ,,,,, ,, ,, 
957,0,2,0,, ,, ,, ,,,,, ,, ,, 
957,0,3,0,, ,, ,, ,,,,, ,, ,, 
957,0,4,0,, ,, ,, ,,,,, ,, ,, 
957,0,5,0,, ,, ,, ,,,,, ,, ,, 
957,0,6,0,, ,, ,, ,,,,, ,, ,, 
957,0,7,0,, ,, ,, ,,,,, ,, ,, 
957,0,8,0,, ,, ,, ,,,,, ,, ,, 
957,0,9,0,, ,, ,, ,,,,, ,, ,, 
957,0,10,0,, ,, ,, ,,,,, ,, ,, 
957,0,11,0,, ,, ,, ,,,,, ,, ,, 
957,0,12,0,, ,, ,, ,,,,, ,, ,, 
957,0,13,0,, ,, ,, ,,,,, ,, ,, 
957,0,14,0,, ,, ,, ,,,,, ,, ,, 
958,0,1,0,, ,, ,, ,,,,, ,, ,, 
958,0,2,0,, ,, ,, ,,,,, ,, ,, 
958,0,3,0,, ,, ,, ,,,,, ,, ,, 
958,0,4,0,, ,, ,, ,,,,, ,, ,, 
958,0,5,0,, ,, ,, ,,,,, ,, ,, 
958,0,6,0,, ,, ,, ,,,,, ,, ,, 
958,0,7,1,9, ,99, ,, ,2007,3,1,, ,, ,, 
958,0,8,1,5, ,10, ,99, ,2009,3,1,, ,, ,, 
958,0,9,0,, ,, ,, ,,,,, ,, ,, 
958,0,10,0,, ,, ,, ,,,,, ,, ,, 
958,0,11,0,, ,, ,, ,,,,, ,, ,, 
958,0,12,1,6, ,99, ,, ,1998,3,1,, ,, ,, 
958,0,13,0,, ,, ,, ,,,,, ,, ,, 
958,0,14,0,, ,, ,, ,,,,, ,, ,, 
959,0,1,0,, ,, ,, ,,,,, ,, ,, 
959,0,2,0,, ,, ,, ,,,,, ,, ,, 
959,0,3,0,, ,, ,, ,,,,, ,, ,, 
959,0,4,0,, ,, ,, ,,,,, ,, ,, 
959,0,5,0,, ,, ,, ,,,,, ,, ,, 
959,0,6,0,, ,, ,, ,,,,, ,, ,, 
959,0,7,0,, ,, ,, ,,,,, ,, ,, 
959,0,8,0,, ,, ,, ,,,,, ,, ,, 
959,0,9,0,, ,, ,, ,,,,, ,, ,, 
959,0,10,0,, ,, ,, ,,,,, ,, ,, 
959,0,11,0,, ,, ,, ,,,,, ,, ,, 
959,0,12,0,, ,, ,, ,,,,, ,, ,, 
959,0,13,0,, ,, ,, ,,,,, ,, ,, 
959,0,14,0,, ,, ,, ,,,,, ,, ,, 
960,0,1,0,, ,, ,, ,,,,, ,, ,, 
960,0,2,0,, ,, ,, ,,,,, ,, ,, 
960,0,3,0,, ,, ,, ,,,,, ,, ,, 
960,0,4,0,, ,, ,, ,,,,, ,, ,, 
960,0,5,0,, ,, ,, ,,,,, ,, ,, 
960,0,6,0,, ,, ,, ,,,,, ,, ,, 
960,0,7,0,, ,, ,, ,,,,, ,, ,, 
960,0,8,0,, ,, ,, ,,,,, ,, ,, 
960,0,9,0,, ,, ,, ,,,,, ,, ,, 
960,0,10,0,, ,, ,, ,,,,, ,, ,, 
960,0,11,0,, ,, ,, ,,,,, ,, ,, 
960,0,12,1,6, ,99, ,, ,1980,3,1,, ,, ,, 
960,0,13,0,, ,, ,, ,,,,, ,, ,, 
960,0,14,0,, ,, ,, ,,,,, ,, ,, 
961,1,1,0,, ,, ,, ,,,,, ,, ,, 
961,1,2,0,, ,, ,, ,,,,, ,, ,, 
961,1,3,0,, ,, ,, ,,,,, ,, ,, 
961,1,4,0,, ,, ,, ,,,,, ,, ,, 
961,1,5,0,, ,, ,, ,,,,, ,, ,, 
961,1,6,0,, ,, ,, ,,,,, ,, ,, 
961,1,7,0,, ,, ,, ,,,,, ,, ,, 
961,1,8,0,, ,, ,, ,,,,, ,, ,, 
961,1,9,0,, ,, ,, ,,,,, ,, ,, 
961,1,10,0,, ,, ,, ,,,,, ,, ,, 
961,1,11,0,, ,, ,, ,,,,, ,, ,, 
961,1,12,1,6, ,99, ,, ,2012,3,1,, ,, ,, 
961,1,13,0,, ,, ,, ,,,,, ,, ,, 
961,1,14,0,, ,, ,, ,,,,, ,, ,, 
962,0,1,0,, ,, ,, ,,,,, ,, ,, 
962,0,2,0,, ,, ,, ,,,,, ,, ,, 
962,0,3,0,, ,, ,, ,,,,, ,, ,, 
962,0,4,0,, ,, ,, ,,,,, ,, ,, 
962,0,5,0,, ,, ,, ,,,,, ,, ,, 
962,0,6,0,, ,, ,, ,,,,, ,, ,, 
962,0,7,0,, ,, ,, ,,,,, ,, ,, 
962,0,8,1,5, ,99, ,, ,2005,3,1,, ,, ,, 
962,0,9,0,, ,, ,, ,,,,, ,, ,, 
962,0,10,0,, ,, ,, ,,,,, ,, ,, 
962,0,11,0,, ,, ,, ,,,,, ,, ,, 
962,0,12,0,, ,, ,, ,,,,, ,, ,, 
962,0,13,0,, ,, ,, ,,,,, ,, ,, 
962,0,14,0,, ,, ,, ,,,,, ,, ,, 
963,0,1,0,, ,, ,, ,,,,, ,, ,, 
963,0,2,0,, ,, ,, ,,,,, ,, ,, 
963,0,3,0,, ,, ,, ,,,,, ,, ,, 
963,0,4,0,, ,, ,, ,,,,, ,, ,, 
963,0,5,0,, ,, ,, ,,,,, ,, ,, 
963,0,6,0,, ,, ,, ,,,,, ,, ,, 
963,0,7,0,, ,, ,, ,,,,, ,, ,, 
963,0,8,1,5, ,99, ,, ,2010,3,1,, ,, ,, 
963,0,9,0,, ,, ,, ,,,,, ,, ,, 
963,0,10,0,, ,, ,, ,,,,, ,, ,, 
963,0,11,0,, ,, ,, ,,,,, ,, ,, 
963,0,12,1,6, ,99, ,, ,2009,3,1,, ,, ,, 
963,0,13,0,, ,, ,, ,,,,, ,, ,, 
963,0,14,0,, ,, ,, ,,,,, ,, ,, 
964,1,1,0,, ,, ,, ,,,,, ,, ,, 
964,1,2,0,, ,, ,, ,,,,, ,, ,, 
964,1,3,0,, ,, ,, ,,,,, ,, ,, 
964,1,4,0,, ,, ,, ,,,,, ,, ,, 
964,1,5,0,, ,, ,, ,,,,, ,, ,, 
964,1,6,0,, ,, ,, ,,,,, ,, ,, 
964,1,7,1,9, ,99, ,, ,2007,3,1,, ,, ,, 
964,1,8,0,, ,, ,, ,,,,, ,, ,, 
964,1,9,0,, ,, ,, ,,,,, ,, ,, 
964,1,10,0,, ,, ,, ,,,,, ,, ,, 
964,1,11,1,11,WATER USE,99, ,, ,2007,3,1,, ,, ,, 
964,1,12,1,6, ,5, ,99, ,1997,3,1,, ,, ,, 
964,1,13,0,, ,, ,, ,,,,, ,, ,, 
964,1,14,0,, ,, ,, ,,,,, ,, ,, 
965,1,1,0,, ,, ,, ,,,,, ,, ,, 
965,1,2,0,, ,, ,, ,,,,, ,, ,, 
965,1,3,0,, ,, ,, ,,,,, ,, ,, 
965,1,4,0,, ,, ,, ,,,,, ,, ,, 
965,1,5,0,, ,, ,, ,,,,, ,, ,, 
965,1,6,0,, ,, ,, ,,,,, ,, ,, 
965,1,7,0,, ,, ,, ,,,,, ,, ,, 
965,1,8,0,, ,, ,, ,,,,, ,, ,, 
965,1,9,0,, ,, ,, ,,,,, ,, ,, 
965,1,10,0,, ,, ,, ,,,,, ,, ,, 
965,1,11,0,, ,, ,, ,,,,, ,, ,, 
965,1,12,1,6, ,5, ,99, ,2012,3,1,, ,, ,, 
965,1,13,0,, ,, ,, ,,,,, ,, ,, 
965,1,14,0,, ,, ,, ,,,,, ,, ,, 
967,0,1,0,, ,, ,, ,,,,, ,, ,, 
967,0,2,0,, ,, ,, ,,,,, ,, ,, 
967,0,3,0,, ,, ,, ,,,,, ,, ,, 
967,0,4,0,, ,, ,, ,,,,, ,, ,, 
967,0,5,0,, ,, ,, ,,,,, ,, ,, 
967,0,6,0,, ,, ,, ,,,,, ,, ,, 
967,0,7,0,, ,, ,, ,,,,, ,, ,, 
967,0,8,0,, ,, ,, ,,,,, ,, ,, 
967,0,9,0,, ,, ,, ,,,,, ,, ,, 
967,0,10,0,, ,, ,, ,,,,, ,, ,, 
967,0,11,0,, ,, ,, ,,,,, ,, ,, 
967,0,12,0,, ,, ,, ,,,,, ,, ,, 
967,0,13,0,, ,, ,, ,,,,, ,, ,, 
967,0,14,0,, ,, ,, ,,,,, ,, ,, 
968,0,1,0,, ,, ,, ,,,,, ,, ,, 
968,0,2,0,, ,, ,, ,,,,, ,, ,, 
968,0,3,0,, ,, ,, ,,,,, ,, ,, 
968,0,4,0,, ,, ,, ,,,,, ,, ,, 
968,0,5,0,, ,, ,, ,,,,, ,, ,, 
968,0,6,0,, ,, ,, ,,,,, ,, ,, 
968,0,7,0,, ,, ,, ,,,,, ,, ,, 
968,0,8,0,, ,, ,, ,,,,, ,, ,, 
968,0,9,0,, ,, ,, ,,,,, ,, ,, 
968,0,10,0,, ,, ,, ,,,,, ,, ,, 
968,0,11,0,, ,, ,, ,,,,, ,, ,, 
968,0,12,0,, ,, ,, ,,,,, ,, ,, 
968,0,13,0,, ,, ,, ,,,,, ,, ,, 
968,0,14,0,, ,, ,, ,,,,, ,, ,, 
969,1,1,0,, ,, ,, ,,,,, ,, ,, 
969,1,2,0,, ,, ,, ,,,,, ,, ,, 
969,1,3,0,, ,, ,, ,,,,, ,, ,, 
969,1,4,0,, ,, ,, ,,,,, ,, ,, 
969,1,5,0,, ,, ,, ,,,,, ,, ,, 
969,1,6,0,, ,, ,, ,,,,, ,, ,, 
969,1,7,1,9, ,99, ,, ,2007,3,1,, ,, ,, 
969,1,8,1,5, ,99, ,, ,2011,3,1,, ,, ,, 
969,1,9,0,, ,, ,, ,,,,, ,, ,, 
969,1,10,0,, ,, ,, ,,,,, ,, ,, 
969,1,11,0,, ,, ,, ,,,,, ,, ,, 
969,1,12,1,6, ,5, ,99, ,2008,3,1,, ,, ,, 
969,1,13,1,5, ,99, ,, ,2011,3,1,, ,, ,, 
969,1,14,0,, ,, ,, ,,,,, ,, ,, 
971,1,1,0,, ,, ,, ,,,,, ,, ,, 
971,1,2,0,, ,, ,, ,,,,, ,, ,, 
971,1,3,0,, ,, ,, ,,,,, ,, ,, 
971,1,4,0,, ,, ,, ,,,,, ,, ,, 
971,1,5,0,, ,, ,, ,,,,, ,, ,, 
971,1,6,0,, ,, ,, ,,,,, ,, ,, 
971,1,7,1,9, ,5, ,99, ,2005,3,0,5,It Is Far From Home,99, ,, 
971,1,8,0,, ,, ,, ,,,,, ,, ,, 
971,1,9,0,, ,, ,, ,,,,, ,, ,, 
971,1,10,0,, ,, ,, ,,,,, ,, ,, 
971,1,11,0,, ,, ,, ,,,,, ,, ,, 
