HH_Id,SocioEconomic_Intro,Module_Resp,Next_Season_Plan,Wheat_Area_Change ,WArea_Change_CovidEff,Wheat_Replace_Crop,Wheat_Replace_OthrCrop,Wheat_ReplaceBy_Crop,Wheat_ReplaceBy_OthrCrop,Wheat_Cult_NextSeason_Yn,Wheat_Area_Change_Rsn ,Wheat_Area_Change_OthrRsn ,WheatSeed_Qnt_Change,Increse_Input_Yn,Increse_Input_Rsn,Increse_Input_OthrRsn,Wheat_Constraints,WConstraints_SeedAvlblty,WConstraints_SeedPrice,WConstraints_SeedQlty,WConstraints_SeedCredit,WConstraints_FertAvlblty,WConstraints_FertPrice,WConstraints_FertCredit,WConstraints_QltyChemFert,WConstraints_HumanLabour,WConstraints_WageRate,WConstraints_SkilledLabour,WConstraints_AvlbltyChemHerb,WConstraints_HerbicidePrice,WConstraints_HerbicideCredit,WConstraints_QltyHerbicide,WConstraints_OutputMrkt,WConstraints_AccessInfo,WConstraints_GrainPrice,WConstraints_AvlbltyFamLab,WConstraints_Drought,WConstraints_Flood,WConstraints_Heat,WConstraints_Pest,WConstraints_Disease,WConstraints_SoilFert,WConstraint_Rank,WConstraint_Rank1,WConstraint_Rank2,WConstraint_Rank3
3015,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGMN,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
3016,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHKNOW,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,CFO,C,F,O
3017,1,2,1,1,0,19, ,, ,,13, ,1,,2, ,DGL,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DGL,D,G,L
3018,1,2,1,2,0,, ,5, ,0,99,HIGH PRICE OF PULSE,0,0,, ,AEF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
3019,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIKLMNOU,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,BCE,B,C,E
3020,1,2,1,1,0,5, ,, ,,11, ,1,,8, ,ABCDEFGHIJKLMNOW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,CFO,C,F,O
3021,1,2,1,3,,, ,, ,,, ,0,1,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3022,1,2,1,3,,, ,, ,,, ,2,,, ,ABCDEFGHIJKLMNOPWXY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,BCH,B,C,H
3023,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIJKLMNOSWXY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,CGM,C,G,M
3024,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIJLMNWX,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,BFM,B,F,M
3025,1,2,1,4,,, ,, ,,, ,2,,, ,AEFX,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EFX,E,F,X
3026,1,2,1,1,0,19, ,, ,,13, ,1,,2, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
3030,1,2,1,3,,, ,, ,,, ,0,0,, ,ACDEF,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
3031,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHLMNOW,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,BCF,B,C,F
3032,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHLMO,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E
3033,1,2,1,2,0,, ,19, ,1,3, ,0,0,, ,ABDEFGHJY,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3034,1,2,1,2,0,, ,99,no  cultivate wheat,1,1, ,2,,, ,ABDEFGJMY,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3035,1,2,1,1,1,6, ,, ,,2, ,1,,2, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
3036,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEFLMR,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,BFR,B,F,R
3037,1,2,1,3,,, ,, ,,, ,0,0,, ,BFM,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
3038,1,2,1,3,,, ,, ,,, ,0,1,, ,ABEFLM,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
3039,1,1,1,3,,, ,, ,,, ,0,1,, ,ABDEFGLMSW,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,BFM,B,F,M
3040,1,2,1,3,,, ,, ,,, ,0,0,, ,ABFLMR,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,BFM,B,F,M
3041,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEFLMWX,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,CFW,C,F,W
3042,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEFLMO,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
3043,1,2,1,3,,, ,, ,,, ,0,0,, ,ABFMRWXY,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,BFM,B,F,M
32,1,2,1,4,,, ,, ,,, ,0,0,, ,AEF,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
33,1,2,1,2,0,, ,99,KAROT,1,3, ,1,,5, ,ABDEFGILMNPQ,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,ABE,A,B,E
34,1,2,1,4,,, ,, ,,, ,2,,, ,BCEOW,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,BEO,B,E,O
35,1,2,1,1,0,99,BARLEY,, ,,13, ,1,,13, ,AF,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF,A,F, 
36,1,2,1,1,0,2, ,, ,,6, ,1,,9, ,ABDEILMNWXY,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,AEL,A,E,L
37,1,2,1,4,,, ,, ,,, ,2,,, ,AEFIJ,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFI,E,F,I
38,1,2,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
39,1,2,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
40,1,2,1,4,,, ,, ,,, ,2,,, ,AEFGH,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EGH,E,G,H
41,1,2,1,3,,, ,, ,,, ,2,,, ,BCDEFGLM,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
42,1,1,1,2,0,, ,15, ,1,3, ,2,,, ,ABDEIL,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
43,1,2,1,3,,, ,, ,,, ,1,,1, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
44,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCFMORX,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,BCF,B,C,F
45,1,2,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
46,1,2,1,4,,, ,, ,,, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
47,1,2,1,3,,, ,, ,,, ,1,,1, ,ADEFGH,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
48,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHJLMNO,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
49,1,2,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
68,1,2,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
69,1,1,1,3,,, ,, ,,, ,0,0,, ,ABFGH,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
70,1,1,1,1,0,3, ,, ,,4, ,1,,2, ,CDEFG,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDE,C,D,E
75,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCFMO,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
76,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDHIJ,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
77,1,2,1,4,,, ,, ,,, ,2,,, ,ABCEFGMNOWX,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,BEF,B,E,F
78,1,2,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
79,1,2,1,3,,, ,, ,,, ,2,,, ,ABCDEFGHMNORWXY,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,BCY,B,C,Y
80,1,1,1,1,0,3, ,, ,,6, ,1,,6, ,ABDFGH,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADG,A,D,G
81,1,1,1,2,1,, ,4, ,0,1, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
82,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
83,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
84,1,2,1,1,0,3, ,, ,,8, ,1,,8, ,CFH,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CFH,C,F,H
85,1,2,1,1,0,4, ,, ,,1, ,1,,8, ,BCDEFH,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFH,E,F,H
86,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
87,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
88,1,2,1,1,0,3, ,, ,,6, ,1,,6, ,ACDFGHJKLMOPRSUVX,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,ADF,A,D,F
90,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
95,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
97,1,1,1,1,0,2, ,, ,,2, ,1,,4, ,ABCDEFGHJKMNOPQSTUWY,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,BCD,B,C,D
104,1,2,1,1,0,3, ,, ,,1, ,1,,6, ,ACEFGHIJKLMOQSTUV,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,CEF,C,E,F
105,1,2,1,4,,, ,, ,,, ,2,,, ,CEGLXY,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,ELY,E,L,Y
106,1,2,1,3,,, ,, ,,, ,1,,2, ,BFGHI,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G
107,1,2,1,3,,, ,, ,,, ,1,,2, ,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
108,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
109,1,2,1,1,0,2, ,, ,,4, ,1,,6, ,ABCFIKLMOPRSTVX,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,ABC,A,B,C
110,1,2,1,1,0,3, ,, ,,2, ,1,,6, ,ABCDFHJKLMOPQ,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,BCF,B,C,F
111,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
112,1,2,1,1,0,3, ,, ,,2, ,1,,6, ,ACDEFHJKLNOPRTUW,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,CDE,C,D,E
113,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
127,1,2,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
128,1,2,1,4,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
130,1,2,1,2,0,, ,99,BARLEY,1,10, ,2,,, ,BDEFGILMN,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,DFI,D,F,I
131,1,2,1,3,,, ,, ,,, ,0,0,, ,ABFG,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
132,1,2,1,3,,, ,, ,,, ,2,,, ,EFIY,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EFY,E,F,Y
133,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
134,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
135,1,2,1,4,,, ,, ,,, ,2,,, ,FLM,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,FLM,F,L,M
136,1,2,1,4,,, ,, ,,, ,2,,, ,ABCEHMOUWX,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,BCM,B,C,M
137,1,2,1,1,0,2, ,, ,,1, ,1,,9, ,ABDEFGH,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E
138,1,2,1,3,,, ,, ,,, ,1,,2, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
139,1,2,1,4,,, ,, ,,, ,2,,, ,ABCFGLMNO,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
140,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGMNOX,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,CFO,C,F,O
141,1,2,1,3,,, ,, ,,, ,1,,2, ,ACDFG,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
143,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
144,1,2,1,1,0,2, ,, ,,6, ,1,,7, ,ABDEFGHILMNO,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G
211,1,2,1,4,,, ,, ,,, ,2,,, ,MOSY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,OSY,O,S,Y
212,1,2,1,4,,, ,, ,,, ,2,,, ,EILMOY,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,EOY,E,O,Y
215,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
216,1,2,1,4,,, ,, ,,, ,2,,, ,LORUWXY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,UWY,U,W,Y
217,1,2,1,1,0,3, ,, ,,4, ,1,,6, ,ABCDGIJMNPQTUV,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,BCG,B,C,G
218,1,2,1,1,0,2, ,, ,,4, ,1,,4, ,ACEFGHIKLMOQSUVW,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,ACF,A,C,F
220,1,2,1,4,,, ,, ,,, ,2,,, ,EORSY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,RSY,R,S,Y
222,1,2,1,1,0,2, ,, ,,2, ,1,,4, ,ABCDEFGJLOQST,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,ACE,A,C,E
223,1,2,1,1,0,2, ,, ,,2, ,1,,6, ,ABCGIJLMNOP,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ABC,A,B,C
224,1,1,1,1,1,3, ,, ,,2, ,1,,4, ,ABCDEGHIJKLNPQ,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,ABD,A,B,D
225,1,1,1,1,0,3, ,, ,,13, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
227,1,2,1,4,,, ,, ,,, ,0,0,, ,ABCF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
228,1,2,1,4,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
421,1,2,1,3,,, ,, ,,, ,2,,, ,ABEIJ,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEJ,B,E,J
422,1,2,1,1,0,97, ,, ,,1, ,0,0,, ,ACD,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
423,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
424,1,2,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
425,1,2,1,3,,, ,, ,,, ,0,0,, ,CDF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
426,1,2,1,1,0,5, ,, ,,8, ,1,,6, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
427,1,1,1,1,0,97, ,, ,,1, ,0,0,, ,ACDFHI,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
428,1,1,1,3,,, ,, ,,, ,0,0,, ,IMOQ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,MOQ,M,O,Q
429,1,2,1,3,,, ,, ,,, ,2,,, ,EFQ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,EFQ,E,F,Q
430,1,1,1,3,,, ,, ,,, ,0,1,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
431,1,2,1,3,,, ,, ,,, ,0,0,, ,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F, , 
432,1,1,1,1,0,97, ,, ,,2, ,0,0,, ,ABCDEF,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
433,1,2,1,4,,, ,, ,,, ,2,,, ,CDF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
434,1,2,1,3,,, ,, ,,, ,2,,, ,AHKPS,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,AHS,A,H,S
435,1,1,1,3,,, ,, ,,, ,1,,3, ,FG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FG,F,G, 
436,1,1,1,1,0,97, ,, ,,2, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
454,1,2,1,3,,, ,, ,,, ,1,,2, ,ABDEG,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
455,1,2,1,3,,, ,, ,,, ,1,,2, ,ABCEG,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
456,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
457,1,2,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
458,1,2,1,4,,, ,, ,,, ,2,,, ,BCEFGMOUWX,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,BFX,B,F,X
459,1,2,1,4,,, ,, ,,, ,2,,, ,BCFGMOUWX,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,BFM,B,F,M
460,1,1,1,3,,, ,, ,,, ,0,1,, ,BCF,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
461,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
462,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
463,1,2,1,3,,, ,, ,,, ,0,0,, ,BCEFMOX,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,BFM,B,F,M
464,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
465,1,2,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
466,1,2,1,3,,, ,, ,,, ,0,0,, ,BCEFGMPWX,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,BFM,B,F,M
467,1,2,1,3,,, ,, ,,, ,2,,, ,ABCDEFGM,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G
468,1,2,1,3,,, ,, ,,, ,0,0,, ,BCDEFGMNO,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
469,1,2,1,3,,, ,, ,,, ,1,,1, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
470,1,2,1,3,,, ,, ,,, ,1,,2, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
471,1,2,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
544,1,2,1,1,0,2, ,, ,,6, ,1,,7, ,AGJLO,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ALO,A,L,O
